onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.82	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
41.51	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
67.42	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
96.81	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
128.41	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
171.01	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
198.32	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
234.92	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
262.21	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.12	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
336.62	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
371.62	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png
12.55	3.0	expectrating	1	high_cue	n/a	58.04	Strong	58.04	Strong	1.78	1.22	h025.png
43.03	2.65	expectrating	2	high_cue	n/a	28.38	Moderate	28.38	Moderate	1.55	1.1	h050.png
69.54	1.34	expectrating	3	low_cue	n/a	0.0		0.0		0.68	0.65	l047.png
100.72	2.17	expectrating	4	high_cue	n/a	54.01	Strong	54.01	Strong	1.23	0.94	h012.png
132.33	1.5	expectrating	5	high_cue	n/a	47.41	Strong	47.41	Strong	0.48	1.02	h045.png
174.91	2.13	expectrating	6	low_cue	n/a	0.0		0.0		0.6	1.53	l030.png
199.82	1.67	expectrating	7	low_cue	n/a	3.46	Weak	3.46	Weak	1.12	0.56	l032.png
237.02	2.52	expectrating	8	low_cue	n/a	0.0		0.0		1.27	1.26	l033.png
264.91	2.03	expectrating	9	high_cue	n/a	31.64	Strong	31.64	Strong	0.48	1.55	h001.png
293.32	1.17	expectrating	10	low_cue	n/a	14.37	Moderate	14.37	Moderate	0.52	0.65	l023.png
338.32	2.42	expectrating	11	high_cue	n/a	49.75	Strong	49.75	Strong	1.05	1.37	h023.png
373.42		expectrating	12	low_cue	n/a							l035.png
24.2	7.0	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
51.1	7.01	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
77.7	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
110.9	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
147.01	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
181.8	7.01	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
210.1	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
246.3	7.0	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
274.2	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
308.0	7.01	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
354.0	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
380.3	7.0	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
33.02	2.02	outcomerating	1	high_cue	med_stim	3.64	Weak	3.64	Weak	0.93	1.08	task-vicarious_scale.png
59.52	2.41	outcomerating	2	high_cue	high_stim	46.63	Strong	46.63	Strong	0.47	1.94	task-vicarious_scale.png
87.53	2.5	outcomerating	3	low_cue	high_stim	29.55	Strong	29.55	Strong	0.45	2.05	task-vicarious_scale.png
119.32	1.98	outcomerating	4	high_cue	low_stim	18.73	Moderate	18.73	Moderate	0.48	1.5	task-vicarious_scale.png
156.82	1.14	outcomerating	5	high_cue	med_stim	0.0		0.0		0.57	0.57	task-vicarious_scale.png
191.72	2.36	outcomerating	6	low_cue	low_stim	8.52	Weak	8.52	Weak	0.75	1.61	task-vicarious_scale.png
228.93	2.38	outcomerating	7	low_cue	med_stim	25.13	Moderate	25.13	Moderate	0.72	1.67	task-vicarious_scale.png
256.22	3.35	outcomerating	8	low_cue	med_stim	0.0		0.0		0.45	2.9	task-vicarious_scale.png
285.82	2.24	outcomerating	9	high_cue	high_stim	29.08	Strong	29.08	Strong	0.48	1.76	task-vicarious_scale.png
323.02	3.31	outcomerating	10	low_cue	low_stim	19.47	Moderate	19.47	Moderate	1.93	1.37	task-vicarious_scale.png
367.12	2.21	outcomerating	11	high_cue	low_stim	18.73	Moderate	18.73	Moderate	0.52	1.69	task-vicarious_scale.png
394.83	3.73	outcomerating	12	low_cue	high_stim	25.13	Moderate	25.13	Moderate	0.8	2.93	task-vicarious_scale.png
