onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
10.58	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png
35.69	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
61.28	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
91.29	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
119.99	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
153.88	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
194.18	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
219.19	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
251.39	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
285.78	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
326.18	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
366.38	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
12.32	1.61	expectrating	1	low_cue	n/a	26.88	Moderate	26.88	Moderate	0.38	1.23	l009.png
37.99	2.32	expectrating	2	low_cue	n/a	21.98	Moderate	21.98	Moderate	0.42	1.9	l046.png
64.18	2.06	expectrating	3	low_cue	n/a	9.66	Weak	9.66	Weak	0.42	1.64	l033.png
93.7	2.52	expectrating	4	low_cue	n/a	3.97	Weak	3.97	Weak	1.03	1.48	l027.png
122.89	1.73	expectrating	5	high_cue	n/a	56.12	Strong	56.12	Strong	0.43	1.3	h051.png
155.79	1.87	expectrating	6	high_cue	n/a	79.37	Very Strong	79.37	Very Strong	0.68	1.19	h045.png
196.98	2.17	expectrating	7	high_cue	n/a	28.87	Moderate	28.87	Moderate	0.43	1.74	h041.png
222.09	1.68	expectrating	8	high_cue	n/a	26.98	Moderate	26.98	Moderate	0.42	1.27	h014.png
253.79	1.79	expectrating	9	high_cue	n/a	39.53	Strong	39.53	Strong	0.5	1.29	h043.png
288.99	1.77	expectrating	10	high_cue	n/a	49.25	Strong	49.25	Strong	0.72	1.06	h013.png
328.08	1.79	expectrating	11	low_cue	n/a	6.03	Weak	6.03	Weak	0.77	1.03	l040.png
369.2	1.18	expectrating	12	low_cue	n/a	11.21	Moderate	11.21	Moderate	0.43	0.75	l051.png
23.08	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
