onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.0	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
40.71	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
70.81	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
108.8	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
134.11	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
164.61	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png
197.0	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
225.5	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png
255.11	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
288.6	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
319.2	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
362.5	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
11.23	1.51	expectrating	1	low_cue	n/a	26.67	Moderate	26.67	Moderate	0.25	1.26	l044.png
43.61	1.07	expectrating	2	high_cue	n/a	58.92	Strong	58.92	Strong	0.2	0.87	h032.png
73.72	1.3	expectrating	3	high_cue	n/a	37.63	Strong	37.63	Strong	0.12	1.19	h015.png
111.61	1.7	expectrating	4	low_cue	n/a	38.41	Strong	38.41	Strong	0.52	1.19	l036.png
135.71	1.57	expectrating	5	high_cue	n/a	65.8	Very Strong	65.8	Very Strong	0.43	1.13	h022.png
166.91	0.95	expectrating	6	low_cue	n/a	20.42	Moderate	20.42	Moderate	0.25	0.7	l052.png
199.0	1.47	expectrating	7	low_cue	n/a	32.54	Strong	32.54	Strong	0.23	1.24	l013.png
227.9	1.53	expectrating	8	high_cue	n/a	58.43	Strong	58.43	Strong	0.35	1.18	h010.png
257.11	1.57	expectrating	9	low_cue	n/a	15.38	Moderate	15.38	Moderate	0.33	1.23	l025.png
291.51	1.37	expectrating	10	high_cue	n/a	48.44	Strong	48.44	Strong	0.35	1.02	h033.png
322.0	1.36	expectrating	11	low_cue	n/a	17.73	Moderate	17.73	Moderate	0.3	1.06	l005.png
364.9	1.15	expectrating	12	high_cue	n/a	44.51	Strong	44.51	Strong	0.32	0.83	h044.png
21.29	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
53.69	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
90.89	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
119.29	7.02	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
145.8	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aeunaff_L.mp4
173.89	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t1afaff_H.mp4
208.49	7.02	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
237.39	7.01	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
264.79	7.0	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
