onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
71.1	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
100.7	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
135.81	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
196.9	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
237.0	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
268.29	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
333.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
372.5	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
7.71	2.1	expectrating	1	low_cue	n/a	16.98	Moderate	16.98	Moderate	1.1	1.0	l004.png
35.7	2.67	expectrating	2	low_cue	n/a	13.7	Moderate	13.7	Moderate	1.33	1.34	l029.png
73.4	1.89	expectrating	3	low_cue	n/a	13.42	Moderate	13.42	Moderate	0.47	1.42	l043.png
103.5	1.85	expectrating	4	high_cue	n/a	48.81	Strong	48.81	Strong	0.8	1.05	h017.png
137.51	1.65	expectrating	5	high_cue	n/a	27.33	Moderate	27.33	Moderate	0.53	1.12	h040.png
172.41	1.95	expectrating	6	high_cue	n/a	28.72	Moderate	28.72	Moderate	0.68	1.27	h018.png
199.9	1.16	expectrating	7	high_cue	n/a	32.03	Strong	32.03	Strong	0.45	0.71	h024.png
239.7	1.85	expectrating	8	low_cue	n/a	0.69	No sensation	0.69	No sensation	0.47	1.38	l002.png
