,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.707500219345093,1.0,cue,sub-0058,ses-04,run-02,pain,cue,0,high_cue,high_stim,1.62333252509047,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz
1,28.99952006340027,1.0,cue,sub-0058,ses-04,run-02,pain,cue,1,low_cue,high_stim,9.6887865603668,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz
2,59.8110101222992,1.0,cue,sub-0058,ses-04,run-02,pain,cue,2,low_cue,high_stim,9.309940174986039,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz
3,94.90743017196657,1.0,cue,sub-0058,ses-04,run-02,pain,cue,3,high_cue,high_stim,76.2534192791697,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz
4,120.00012016296387,1.0,cue,sub-0058,ses-04,run-02,pain,cue,4,low_cue,low_stim,27.543441866333104,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz
5,162.39927005767822,1.0,cue,sub-0058,ses-04,run-02,pain,cue,5,high_cue,low_stim,70.057615418303,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz
6,215.40237021446228,1.0,cue,sub-0058,ses-04,run-02,pain,cue,6,low_cue,med_stim,26.0193935836623,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz
7,251.6992402076721,1.0,cue,sub-0058,ses-04,run-02,pain,cue,7,high_cue,med_stim,77.0226046621826,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz
8,280.0097901821136,1.0,cue,sub-0058,ses-04,run-02,pain,cue,8,high_cue,med_stim,37.7527311065123,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz
9,308.4037201404572,1.0,cue,sub-0058,ses-04,run-02,pain,cue,9,low_cue,med_stim,1.16438804012388,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz
10,341.09924006462103,1.0,cue,sub-0058,ses-04,run-02,pain,cue,10,high_cue,low_stim,44.3414568224364,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz
11,374.31163001060486,1.0,cue,sub-0058,ses-04,run-02,pain,cue,11,low_cue,low_stim,0.920334966849057,,sub-0058_ses-04_run-02_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz
12,8.325150012969969,2.7682306766509996,expectrating,sub-0058,ses-04,run-02,pain,expectrating,0,high_cue,high_stim,1.62333252509047,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-000_cuetype-high.nii.gz
13,32.000640153884895,3.35668849945068,expectrating,sub-0058,ses-04,run-02,pain,expectrating,1,low_cue,high_stim,9.6887865603668,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-001_cuetype-low.nii.gz
14,62.211910009384155,2.2348229885101296,expectrating,sub-0058,ses-04,run-02,pain,expectrating,2,low_cue,high_stim,9.309940174986039,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-002_cuetype-low.nii.gz
15,97.30833005905151,2.71837472915649,expectrating,sub-0058,ses-04,run-02,pain,expectrating,3,high_cue,high_stim,76.2534192791697,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-003_cuetype-high.nii.gz
16,123.01792001724243,1.4888234138488798,expectrating,sub-0058,ses-04,run-02,pain,expectrating,4,low_cue,low_stim,27.543441866333104,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-004_cuetype-low.nii.gz
17,165.40039014816284,1.2232489585876498,expectrating,sub-0058,ses-04,run-02,pain,expectrating,5,high_cue,low_stim,70.057615418303,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-005_cuetype-high.nii.gz
18,217.60319018363955,1.7037661075591999,expectrating,sub-0058,ses-04,run-02,pain,expectrating,6,low_cue,med_stim,26.0193935836623,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-006_cuetype-low.nii.gz
19,254.30020999908447,1.6905825138091999,expectrating,sub-0058,ses-04,run-02,pain,expectrating,7,high_cue,med_stim,77.0226046621826,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-007_cuetype-high.nii.gz
20,281.91050004959106,1.1343259811401398,expectrating,sub-0058,ses-04,run-02,pain,expectrating,8,high_cue,med_stim,37.7527311065123,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-008_cuetype-high.nii.gz
21,311.40484023094183,0.885436058044434,expectrating,sub-0058,ses-04,run-02,pain,expectrating,9,low_cue,med_stim,1.16438804012388,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-009_cuetype-low.nii.gz
22,342.9999501705169,0.9902245998382572,expectrating,sub-0058,ses-04,run-02,pain,expectrating,10,high_cue,low_stim,44.3414568224364,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-010_cuetype-high.nii.gz
23,376.21234011650085,0.8508651256561279,expectrating,sub-0058,ses-04,run-02,pain,expectrating,11,low_cue,low_stim,0.920334966849057,,sub-0058_ses-04_run-02_runtype-pain_event-expectrating_trial-011_cuetype-low.nii.gz
24,12.991570234298706,9.0,stimulus,sub-0058,ses-04,run-02,pain,stimulus,0,high_cue,high_stim,1.62333252509047,117.18111108547701,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz
25,41.96052002906799,9.0,stimulus,sub-0058,ses-04,run-02,pain,stimulus,1,low_cue,high_stim,9.6887865603668,49.548042409125394,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz
26,67.23385000228882,9.0,stimulus,sub-0058,ses-04,run-02,pain,stimulus,2,low_cue,high_stim,9.309940174986039,98.5194221574111,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
27,102.53159999847412,9.0,stimulus,sub-0058,ses-04,run-02,pain,stimulus,3,high_cue,high_stim,76.2534192791697,88.84963693867029,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz
28,138.2309000492096,8.5,stimulus,sub-0058,ses-04,run-02,pain,stimulus,4,low_cue,low_stim,27.543441866333104,22.229621091237803,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz
29,189.12461018562317,8.5,stimulus,sub-0058,ses-04,run-02,pain,stimulus,5,high_cue,low_stim,70.057615418303,29.9044791557889,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz
30,225.02266001701355,8.7,stimulus,sub-0058,ses-04,run-02,pain,stimulus,6,low_cue,med_stim,26.0193935836623,27.4397279481993,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz
31,258.9294800758362,8.7,stimulus,sub-0058,ses-04,run-02,pain,stimulus,7,high_cue,med_stim,77.0226046621826,52.808992460295705,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz
32,287.92558002471924,8.7,stimulus,sub-0058,ses-04,run-02,pain,stimulus,8,high_cue,med_stim,37.7527311065123,46.1691393279074,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz
33,317.03110003471375,8.7,stimulus,sub-0058,ses-04,run-02,pain,stimulus,9,low_cue,med_stim,1.16438804012388,36.216184437599296,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
34,352.9424002170563,8.5,stimulus,sub-0058,ses-04,run-02,pain,stimulus,10,high_cue,low_stim,44.3414568224364,30.8052623872091,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
35,381.0258800983429,8.5,stimulus,sub-0058,ses-04,run-02,pain,stimulus,11,low_cue,low_stim,0.920334966849057,12.731713561266501,sub-0058_ses-04_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz
36,23.91429018974304,2.48469614982605,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,0,high_cue,high_stim,1.62333252509047,117.18111108547701,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-000_cuetype-high_stimintensity-high.nii.gz
37,55.20930004119873,1.75125670433044,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,1,low_cue,high_stim,9.6887865603668,49.548042409125394,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-001_cuetype-low_stimintensity-high.nii.gz
38,81.7025101184845,2.40432810783386,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,2,low_cue,high_stim,9.309940174986039,98.5194221574111,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-002_cuetype-low_stimintensity-high.nii.gz
39,115.41508007049559,2.12509655952454,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,3,high_cue,high_stim,76.2534192791697,88.84963693867029,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-003_cuetype-high_stimintensity-high.nii.gz
40,151.5118701457977,2.4013721942901602,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,4,low_cue,low_stim,27.543441866333104,22.229621091237803,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-004_cuetype-low_stimintensity-low.nii.gz
41,207.79953002929688,1.39064168930054,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,5,high_cue,low_stim,70.057615418303,29.9044791557889,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-005_cuetype-high_stimintensity-low.nii.gz
42,240.61177015304563,1.53442311286926,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,6,low_cue,med_stim,26.0193935836623,27.4397279481993,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-006_cuetype-low_stimintensity-med.nii.gz
43,270.1061000823974,2.48473429679871,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,7,high_cue,med_stim,77.0226046621826,52.808992460295705,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-007_cuetype-high_stimintensity-med.nii.gz
44,299.300320148468,2.039870262146,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,8,high_cue,med_stim,37.7527311065123,46.1691393279074,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-008_cuetype-high_stimintensity-med.nii.gz
45,331.5123300552368,1.7178361415863002,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,9,low_cue,med_stim,1.16438804012388,36.216184437599296,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-009_cuetype-low_stimintensity-med.nii.gz
46,364.7080500125885,1.70130920410156,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,10,high_cue,low_stim,44.3414568224364,30.8052623872091,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-010_cuetype-high_stimintensity-low.nii.gz
47,395.0026800632477,1.6373393535613998,outcomerating,sub-0058,ses-04,run-02,pain,outcomerating,11,low_cue,low_stim,0.920334966849057,12.731713561266501,sub-0058_ses-04_run-02_runtype-pain_event-outcomerating_trial-011_cuetype-low_stimintensity-low.nii.gz
