onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
7.9	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png	n/a	n/a	n/a
37.6	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a
66.69	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
95.5	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a
125.89	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
151.99	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
187.5	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a
223.4	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a
259.29	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
291.69	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a
328.69	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a
369.6	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
10.12		expectrating	1	high_cue	n/a			41.4	Strong	0.47	3.05	h008.png	n/a	n/a	n/a
40.0	1.32	expectrating	2	low_cue	n/a	0.93	No sensation	0.93	No sensation	0.23	1.08	l011.png	n/a	n/a	n/a
68.91		expectrating	3	high_cue	n/a			28.76	Moderate	0.38	2.4	h024.png	n/a	n/a	n/a
99.0		expectrating	4	low_cue	n/a			0.0		0.07	0.88	l038.png	n/a	n/a	n/a
127.6		expectrating	5	high_cue	n/a			24.29	Moderate	0.23	3.4	h047.png	n/a	n/a	n/a
155.51		expectrating	6	low_cue	n/a			0.0		0.18	0.92	l016.png	n/a	n/a	n/a
189.7	1.6	expectrating	7	low_cue	n/a	0.0		0.0		0.57	1.03	l042.png	n/a	n/a	n/a
225.6	1.85	expectrating	8	low_cue	n/a	0.0		0.0		0.05	1.8	l009.png	n/a	n/a	n/a
262.8	2.26	expectrating	9	high_cue	n/a	33.18	Strong	33.18	Strong	0.97	1.3	h025.png	n/a	n/a	n/a
294.09	1.17	expectrating	10	low_cue	n/a	0.69	No sensation	0.69	No sensation	0.05	1.12	l043.png	n/a	n/a	n/a
331.1	2.58	expectrating	11	high_cue	n/a	33.69	Strong	33.69	Strong	0.67	1.92	h028.png	n/a	n/a	n/a
371.6	1.7	expectrating	12	high_cue	n/a	41.9	Strong	41.9	Strong	0.05	1.65	h021.png	n/a	n/a	n/a
20.81	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_50.jpg	same	same	True
47.4	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_100_R.jpg	diff	diff	True
81.89	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50.jpg	same	same	True
107.6	6.99	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_100_R.jpg	diff	diff	True
134.2	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150_R.jpg	diff		False
169.69	7.0	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50.jpg	same	same	True
203.89	7.0	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150_R.jpg	diff		False
232.2	7.0	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_50_R.jpg	diff	diff	True
271.4	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150_R.jpg	diff	diff	True
301.69	7.0	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150.jpg	same	same	True
346.79	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_100.jpg	same	same	True
384.59	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100.jpg	same	same	True
32.99	2.86	outcomerating	1	high_cue	low_stim	8.29	Weak	8.29	Weak	0.18	2.68	task-cognitive_scale.png	n/a	n/a	n/a
57.5		outcomerating	2	low_cue	med_stim			9.24	Weak	0.8	0.65	task-cognitive_scale.png	n/a	n/a	n/a
