onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.59	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
42.4	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
74.19	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
110.59	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
139.9	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
181.28	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
216.09	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png
250.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
287.69	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
317.98	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
343.89	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
374.79	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
14.8	2.6	expectrating	1	low_cue	n/a	59.28	Strong	59.28	Strong	0.07	2.53	l019.png
44.2	2.57	expectrating	2	high_cue	n/a	63.33	Strong	63.33	Strong	0.87	1.7	h053.png
77.39	1.81	expectrating	3	high_cue	n/a	73.39	Very Strong	73.39	Very Strong	0.17	1.64	h004.png
113.29	2.2	expectrating	4	high_cue	n/a	71.93	Very Strong	71.93	Very Strong	0.28	1.92	h001.png
143.1	1.62	expectrating	5	low_cue	n/a	17.71	Moderate	17.71	Moderate	0.05	1.57	l036.png
183.7	2.72	expectrating	6	low_cue	n/a	62.31	Strong	62.31	Strong	0.95	1.77	l046.png
218.7	2.67	expectrating	7	low_cue	n/a	16.61	Moderate	16.61	Moderate	0.05	2.62	l011.png
253.09	2.59	expectrating	8	low_cue	n/a	14.37	Moderate	14.37	Moderate	0.77	1.82	l016.png
289.49	2.63	expectrating	9	high_cue	n/a	41.21	Strong	41.21	Strong	0.38	2.25	h041.png
320.58	3.22	expectrating	10	high_cue	n/a	44.02	Strong	44.02	Strong	1.17	2.05	h014.png
345.69	1.84	expectrating	11	high_cue	n/a	50.05	Strong	50.05	Strong	0.1	1.74	h051.png
376.69	2.97	expectrating	12	low_cue	n/a	39.31	Strong	39.31	Strong	1.45	1.52	l025.png
21.48	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
