onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.0	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
40.69	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
70.8	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
108.8	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
134.1	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
164.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png
197.0	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
225.5	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png
255.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
288.6	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
319.2	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
362.5	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
11.23	2.37	expectrating	1	low_cue	n/a	44.34	Strong	44.34	Strong	0.12	2.25	l044.png
43.61	2.15	expectrating	2	high_cue	n/a	84.96	Very Strong	84.96	Very Strong	0.13	2.02	h032.png
73.71	2.25	expectrating	3	high_cue	n/a	43.37	Strong	43.37	Strong	0.48	1.77	h015.png
111.6		expectrating	4	low_cue	n/a			9.91	Weak	0.97	3.13	l036.png
135.7	2.09	expectrating	5	high_cue	n/a	74.02	Very Strong	74.02	Very Strong	0.7	1.39	h022.png
166.91	3.07	expectrating	6	low_cue	n/a	15.32	Moderate	15.32	Moderate	0.37	2.7	l052.png
199.0	1.38	expectrating	7	low_cue	n/a	13.36	Moderate	13.36	Moderate	0.5	0.88	l013.png
227.9	1.77	expectrating	8	high_cue	n/a	69.82	Very Strong	69.82	Very Strong	0.63	1.14	h010.png
257.11		expectrating	9	low_cue	n/a			4.63	Weak	0.05	3.72	l025.png
291.5	2.03	expectrating	10	high_cue	n/a	58.36	Strong	58.36	Strong	0.05	1.98	h033.png
322.0	2.04	expectrating	11	low_cue	n/a	11.61	Moderate	11.61	Moderate	0.58	1.46	l005.png
364.9	1.54	expectrating	12	high_cue	n/a	37.48	Strong	37.48	Strong	0.05	1.49	h044.png
21.29	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
53.69	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
90.89	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
119.29	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
145.79	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aeunaff_L.mp4
173.89	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t1afaff_H.mp4
208.49	7.01	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
237.39	7.02	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
264.79	7.01	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
301.69	7.01	stimulus	10	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
332.19	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
381.59	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
33.41	2.3	outcomerating	1	low_cue	med_stim	36.04	Strong	36.04	Strong	0.1	2.2	task-vicarious_scale.png
61.6		outcomerating	2	high_cue	low_stim			35.65	Strong	1.1	2.88	task-vicarious_scale.png
102.9	3.2	outcomerating	3	high_cue	high_stim	77.02	Very Strong	77.02	Very Strong	0.35	2.85	task-vicarious_scale.png
126.81	1.78	outcomerating	4	low_cue	med_stim	42.88	Strong	42.88	Strong	0.53	1.25	task-vicarious_scale.png
153.4	3.87	outcomerating	5	high_cue	low_stim	21.63	Moderate	21.63	Moderate	1.1	2.77	task-vicarious_scale.png
189.7		outcomerating	6	low_cue	high_stim			19.03	Moderate	1.13	2.85	task-vicarious_scale.png
220.71		outcomerating	7	low_cue	low_stim			26.67	Moderate	0.23	3.47	task-vicarious_scale.png
247.5	2.75	outcomerating	8	high_cue	med_stim	13.48	Moderate	13.48	Moderate	0.43	2.32	task-vicarious_scale.png
278.3	3.11	outcomerating	9	low_cue	high_stim	34.99	Strong	34.99	Strong	1.87	1.24	task-vicarious_scale.png
311.91	3.25	outcomerating	10	high_cue	med_stim	38.66	Strong	38.66	Strong	1.05	2.2	task-vicarious_scale.png
348.01		outcomerating	11	low_cue	low_stim			9.69	Weak	0.28	3.5	task-vicarious_scale.png
394.81	1.4	outcomerating	12	high_cue	high_stim	22.02	Moderate	22.02	Moderate	0.42	0.98	task-vicarious_scale.png
