onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.79	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
41.5	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
67.39	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
96.79	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
128.4	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
171.0	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
198.29	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
234.89	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
262.2	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.09	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
336.59	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
371.59	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png
12.51	2.52	expectrating	1	high_cue	n/a	95.11	Very Strong	95.11	Very Strong	0.75	1.77	h025.png
43.0	2.1	expectrating	2	high_cue	n/a	76.41	Very Strong	76.41	Very Strong	0.75	1.35	h050.png
69.49	2.58	expectrating	3	low_cue	n/a	27.4	Moderate	27.4	Moderate	0.83	1.75	l047.png
100.69	2.07	expectrating	4	high_cue	n/a	90.7	Very Strong	90.7	Very Strong	0.62	1.46	h012.png
132.3	1.58	expectrating	5	high_cue	n/a	100.63	Strongest sensation of any kind	100.63	Strongest sensation of any kind	0.33	1.25	h045.png
174.9	3.18	expectrating	6	low_cue	n/a	52.81	Strong	52.81	Strong	0.7	2.48	l030.png
199.79	1.97	expectrating	7	low_cue	n/a	47.4	Strong	47.4	Strong	0.68	1.29	l032.png
236.99	3.37	expectrating	8	low_cue	n/a	27.1	Moderate	27.1	Moderate	0.6	2.77	l033.png
264.9	1.78	expectrating	9	high_cue	n/a	101.81	Strongest sensation of any kind	101.81	Strongest sensation of any kind	0.48	1.3	h001.png
293.29	2.25	expectrating	10	low_cue	n/a	57.92	Strong	57.92	Strong	0.87	1.38	l023.png
338.29	3.05	expectrating	11	high_cue	n/a	89.77	Very Strong	89.77	Very Strong	0.85	2.2	h023.png
373.39	2.02	expectrating	12	low_cue	n/a	23.45	Moderate	23.45	Moderate	0.78	1.24	l035.png
24.18	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
51.08	7.01	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
77.68	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
110.88	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
146.98	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
181.78	7.01	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
210.08	7.02	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
