onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.78	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png
34.79	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
60.68	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
90.09	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png
118.59	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png
157.58	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png
184.88	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
225.09	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
255.99	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
291.58	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
336.58	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
367.98	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
12.51	2.27	expectrating	1	high_cue	n/a	59.63	Strong	59.63	Strong	0.77	1.5	h031.png
36.29	2.04	expectrating	2	high_cue	n/a	87.7	Very Strong	87.7	Very Strong	0.68	1.35	h021.png
62.8	2.13	expectrating	3	low_cue	n/a	33.56	Strong	33.56	Strong	0.67	1.47	l048.png
93.99	2.1	expectrating	4	high_cue	n/a	96.21	Very Strong	96.21	Very Strong	0.62	1.48	h008.png
122.5	1.85	expectrating	5	high_cue	n/a	76.58	Very Strong	76.58	Very Strong	0.45	1.4	h047.png
161.48	1.39	expectrating	6	low_cue	n/a	9.01	Weak	9.01	Weak	0.42	0.97	l012.png
186.39	1.33	expectrating	7	low_cue	n/a	29.74	Strong	29.74	Strong	0.53	0.8	l018.png
227.19	1.27	expectrating	8	low_cue	n/a	2.53	Barely detectable	2.53	Barely detectable	0.58	0.68	l015.png
258.69	1.24	expectrating	9	high_cue	n/a	51.52	Strong	51.52	Strong	0.38	0.85	h028.png
293.78	1.42	expectrating	10	low_cue	n/a	30.57	Strong	30.57	Strong	0.4	1.02	l019.png
338.28	1.54	expectrating	11	high_cue	n/a	72.59	Very Strong	72.59	Very Strong	0.58	0.96	h026.png
369.8	1.77	expectrating	12	low_cue	n/a	3.83	Weak	3.83	Weak	0.58	1.18	l026.png
20.57	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
44.37	7.02	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aaaff_H.mp4
70.98	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t2aaaff_H.mp4
104.17	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
133.58	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aeunaff_M.mp4
168.37	7.02	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
200.27	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
240.07	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
271.57	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
304.87	7.02	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
350.37	7.02	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1afunaff_L.mp4
380.27	7.01	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
29.4	1.79	outcomerating	1	high_cue	med_stim	4.84	Weak	4.84	Weak	0.48	1.31	task-vicarious_scale.png
52.79	1.68	outcomerating	2	high_cue	high_stim	78.51	Very Strong	78.51	Very Strong	0.47	1.22	task-vicarious_scale.png
80.8	1.29	outcomerating	3	low_cue	high_stim	43.54	Strong	43.54	Strong	0.45	0.84	task-vicarious_scale.png
112.6	1.74	outcomerating	4	high_cue	low_stim	2.07	Barely detectable	2.07	Barely detectable	0.48	1.26	task-vicarious_scale.png
143.39	1.55	outcomerating	5	high_cue	med_stim	16.04	Moderate	16.04	Moderate	0.47	1.08	task-vicarious_scale.png
178.29	1.75	outcomerating	6	low_cue	low_stim	8.1	Weak	8.1	Weak	0.38	1.37	task-vicarious_scale.png
219.09	1.77	outcomerating	7	low_cue	med_stim	6.21	Weak	6.21	Weak	0.58	1.18	task-vicarious_scale.png
250.0	1.89	outcomerating	8	low_cue	med_stim	90.92	Very Strong	90.92	Very Strong	0.45	1.44	task-vicarious_scale.png
283.2	1.9	outcomerating	9	high_cue	high_stim	34.07	Strong	34.07	Strong	0.45	1.45	task-vicarious_scale.png
319.89	1.27	outcomerating	10	low_cue	low_stim	14.48	Moderate	14.48	Moderate	0.47	0.8	task-vicarious_scale.png
363.49	2.3	outcomerating	11	high_cue	low_stim	6.44	Weak	6.44	Weak	0.62	1.68	task-vicarious_scale.png
394.79	1.29	outcomerating	12	low_cue	high_stim	38.44	Strong	38.44	Strong	0.5	0.79	task-vicarious_scale.png
