onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
14.22	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
40.61	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
72.21	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png
109.0	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
145.12	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
171.41	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
199.8	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
236.82	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
264.21	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png
298.41	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
336.0	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
367.02	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
16.02	2.58	expectrating	1	low_cue	n/a	5.69	Weak	5.69	Weak	0.85	1.73	l005.png
43.61	2.02	expectrating	2	low_cue	n/a	0.94	No sensation	0.94	No sensation	0.55	1.47	l026.png
75.21	2.74	expectrating	3	high_cue	n/a	95.83	Very Strong	95.83	Very Strong	1.35	1.39	h052.png
110.92	2.82	expectrating	4	low_cue	n/a	4.13	Weak	4.13	Weak	0.92	1.91	l037.png
146.82	3.9	expectrating	5	high_cue	n/a	38.62	Strong	38.62	Strong	0.78	3.12	h013.png
174.51	2.12	expectrating	6	low_cue	n/a	5.85	Weak	5.85	Weak	0.75	1.37	l053.png
202.82	3.01	expectrating	7	low_cue	n/a	6.98	Weak	6.98	Weak	1.13	1.87	l047.png
238.52	2.38	expectrating	8	high_cue	n/a	26.46	Moderate	26.46	Moderate	1.07	1.32	h003.png
267.21	3.18	expectrating	9	high_cue	n/a	61.46	Strong	61.46	Strong	0.65	2.53	h029.png
301.21		expectrating	10	high_cue	n/a			59.56	Strong	1.2	3.63	h037.png
338.9	2.61	expectrating	11	high_cue	n/a	44.83	Strong	44.83	Strong	1.18	1.42	h007.png
368.92	1.78	expectrating	12	low_cue	n/a	0.0		0.0		0.58	1.2	l002.png
22.6	7.0	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
50.2	7.01	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
86.1	7.01	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
120.3	7.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
155.3	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
182.7	7.02	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
218.2	7.01	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
245.3	7.01	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
279.5	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
321.9	7.0	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
345.7	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
382.5	7.01	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
35.32	2.84	outcomerating	1	low_cue	low_stim	29.55	Strong	29.55	Strong	0.57	2.27	task-vicarious_scale.png
63.72	2.47	outcomerating	2	low_cue	med_stim	99.79	Strongest sensation of any kind	99.79	Strongest sensation of any kind	0.43	2.04	task-vicarious_scale.png
95.91	2.83	outcomerating	3	high_cue	med_stim	0.0		0.0		0.4	2.43	task-vicarious_scale.png
130.53	1.87	outcomerating	4	low_cue	high_stim	17.19	Moderate	17.19	Moderate	0.68	1.18	task-vicarious_scale.png
166.52	2.0	outcomerating	5	high_cue	med_stim	18.66	Moderate	18.66	Moderate	0.53	1.47	task-vicarious_scale.png
194.52	2.65	outcomerating	6	low_cue	high_stim	77.82	Very Strong	77.82	Very Strong	0.15	2.5	task-vicarious_scale.png
231.11	2.12	outcomerating	7	low_cue	low_stim	1.62	Barely detectable	1.62	Barely detectable	0.57	1.55	task-vicarious_scale.png
255.52	2.74	outcomerating	8	high_cue	high_stim	97.61	Very Strong	97.61	Very Strong	0.38	2.35	task-vicarious_scale.png
290.52	1.91	outcomerating	9	high_cue	high_stim	55.72	Strong	55.72	Strong	0.83	1.07	task-vicarious_scale.png
331.12	2.47	outcomerating	10	high_cue	low_stim	56.12	Strong	56.12	Strong	0.78	1.69	task-vicarious_scale.png
359.41	2.25	outcomerating	11	high_cue	low_stim	1.85	Barely detectable	1.85	Barely detectable	0.43	1.82	task-vicarious_scale.png
394.53	2.77	outcomerating	12	low_cue	med_stim	4.24	Weak	4.24	Weak	1.65	1.12	task-vicarious_scale.png
