onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.58	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
42.39	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
74.19	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
110.58	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
139.88	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
181.28	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
216.09	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png
250.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
287.68	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
317.98	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
343.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
374.78	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
14.8		expectrating	1	low_cue	n/a			40.28	Strong	2.08	3.82	l019.png
44.19		expectrating	2	high_cue	n/a					0.42	0.6	h053.png
77.39		expectrating	3	high_cue	n/a					3.9	3.93	h004.png
113.28		expectrating	4	high_cue	n/a							h001.png
143.1		expectrating	5	low_cue	n/a							l036.png
183.69		expectrating	6	low_cue	n/a			30.69	Strong	1.8	3.95	l046.png
218.69	2.09	expectrating	7	low_cue	n/a	16.65	Moderate	16.65	Moderate	0.35	1.74	l011.png
253.09	3.38	expectrating	8	low_cue	n/a	6.1	Weak	6.1	Weak	1.8	1.58	l016.png
289.48	3.8	expectrating	9	high_cue	n/a	35.86	Strong	35.86	Strong	2.05	1.75	h041.png
320.6	1.58	expectrating	10	high_cue	n/a	72.95	Very Strong	72.95	Very Strong	0.05	1.53	h014.png
345.69	2.77	expectrating	11	high_cue	n/a	82.76	Very Strong	82.76	Very Strong	1.37	1.41	h051.png
376.68	2.27	expectrating	12	low_cue	n/a	47.28	Strong	47.28	Strong	0.67	1.6	l025.png
21.48	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
57.48	7.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
85.08	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2afunaff_L.mp4
119.98	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
156.78	7.01	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
196.78	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afaff_H.mp4
235.78	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
265.78	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
297.08	7.01	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
328.18	7.01	stimulus	10	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
357.78	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
384.28	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
36.89	3.92	outcomerating	1	low_cue	low_stim	25.3	Moderate	25.3	Moderate	0.45	3.47	task-vicarious_scale.png
67.5		outcomerating	2	high_cue	med_stim							task-vicarious_scale.png
96.59		outcomerating	3	high_cue	low_stim							task-vicarious_scale.png
133.19		outcomerating	4	high_cue	high_stim					0.78	2.18	task-vicarious_scale.png
165.69		outcomerating	5	low_cue	med_stim			19.72	Moderate	1.23	2.33	task-vicarious_scale.png
210.39	2.99	outcomerating	6	low_cue	high_stim	51.12	Strong	51.12	Strong	1.1	1.89	task-vicarious_scale.png
244.5		outcomerating	7	low_cue	med_stim			27.42	Moderate	0.4	3.58	task-vicarious_scale.png
282.7		outcomerating	8	low_cue	high_stim			33.95	Strong	1.48	2.32	task-vicarious_scale.png
308.19	1.82	outcomerating	9	high_cue	low_stim	35.62	Strong	35.62	Strong	0.93	0.89	task-vicarious_scale.png
337.5	3.52	outcomerating	10	high_cue	high_stim	43.86	Strong	43.86	Strong	1.33	2.18	task-vicarious_scale.png
366.7	2.77	outcomerating	11	high_cue	med_stim	52.17	Strong	52.17	Strong	0.28	2.48	task-vicarious_scale.png
394.79	3.91	outcomerating	12	low_cue	low_stim	54.97	Strong	54.97	Strong	1.0	2.91	task-vicarious_scale.png
