onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.0	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
40.7	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
70.79	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
108.81	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
134.1	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
164.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png
197.01	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
225.5	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png
255.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
288.61	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
319.2	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
362.5	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
11.22	0.86	expectrating	1	low_cue	n/a	15.05	Moderate	15.05	Moderate	0.07	0.79	l044.png
43.6	2.6	expectrating	2	high_cue	n/a	35.35	Strong	35.35	Strong	0.88	1.72	h032.png
73.71	0.92	expectrating	3	high_cue	n/a	36.82	Strong	36.82	Strong	0.25	0.67	h015.png
111.61	2.79	expectrating	4	low_cue	n/a	21.2	Moderate	21.2	Moderate	0.87	1.92	l036.png
135.72	1.9	expectrating	5	high_cue	n/a	71.06	Very Strong	71.06	Very Strong	0.45	1.45	h022.png
166.89	1.38	expectrating	6	low_cue	n/a	19.24	Moderate	19.24	Moderate	0.57	0.82	l052.png
199.01	3.12	expectrating	7	low_cue	n/a	18.29	Moderate	18.29	Moderate	1.03	2.09	l013.png
227.9	3.88	expectrating	8	high_cue	n/a	40.45	Strong	40.45	Strong	0.82	3.06	h010.png
257.09	3.35	expectrating	9	low_cue	n/a	15.32	Moderate	15.32	Moderate	2.22	1.13	l025.png
291.51		expectrating	10	high_cue	n/a					0.65	0.87	h033.png
322.0	1.67	expectrating	11	low_cue	n/a	14.87	Moderate	14.87	Moderate	0.58	1.09	l005.png
364.9		expectrating	12	high_cue	n/a							h044.png
21.29	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
53.69	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
90.89	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
119.29	7.01	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
