,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,8.100250005722046,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,0,high_cue,low_stim,71.6382258237724,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz
1,52.4001100063324,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,1,low_cue,med_stim,11.5806191822281,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
2,93.19865012168884,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,2,high_cue,high_stim,65.5940902203088,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz
3,123.39324998855592,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,3,low_cue,high_stim,16.7652025082104,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz
4,151.3036599159241,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,4,high_cue,low_stim,,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
5,188.40082001686096,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,5,high_cue,med_stim,83.5325410722085,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
6,218.1952700614929,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,6,low_cue,high_stim,5.298565069899941,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz
7,246.18903994560242,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,7,high_cue,med_stim,38.1572265873691,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz
8,277.60075998306274,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,8,low_cue,low_stim,21.5014343240479,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz
9,309.6960599422455,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,9,low_cue,low_stim,33.560877712192806,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
10,339.19039011001587,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,10,high_cue,high_stim,82.8464356816056,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz
11,371.70251989364624,1.0,cue,sub-0129,ses-01,run-03,cognitive,cue,11,low_cue,med_stim,13.1340223063963,,sub-0129_ses-01_run-03_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz
12,10.017640113830566,2.91830682754517,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,0,high_cue,low_stim,71.6382258237724,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-000_cuetype-high.nii.gz
13,55.00108003616333,3.0849449634552,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,1,low_cue,med_stim,11.5806191822281,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-001_cuetype-low.nii.gz
14,96.09974002838136,2.0029699802398704,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,2,high_cue,high_stim,65.5940902203088,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-002_cuetype-high.nii.gz
15,126.69447994232178,3.60813784599304,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,3,low_cue,high_stim,16.7652025082104,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-003_cuetype-low.nii.gz
16,153.10433006286618,4.0,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,4,high_cue,low_stim,,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-004_cuetype-high.nii.gz
17,190.50161004066467,3.91826939582825,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,5,high_cue,med_stim,83.5325410722085,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-005_cuetype-high.nii.gz
18,220.2960500717163,3.5399844646453897,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,6,low_cue,high_stim,5.298565069899941,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-006_cuetype-low.nii.gz
19,248.70665001869202,3.70158100128174,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,7,high_cue,med_stim,38.1572265873691,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-007_cuetype-high.nii.gz
20,280.7019100189209,3.3014976978302,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,8,low_cue,low_stim,21.5014343240479,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-008_cuetype-low.nii.gz
21,311.9969201087952,1.6724147796630902,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,9,low_cue,low_stim,33.560877712192806,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-009_cuetype-low.nii.gz
22,342.308219909668,2.1343145370483403,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,10,high_cue,high_stim,82.8464356816056,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-010_cuetype-high.nii.gz
23,374.0033700466156,3.80156469345093,expectrating,sub-0129,ses-01,run-03,cognitive,expectrating,11,low_cue,med_stim,13.1340223063963,,sub-0129_ses-01_run-03_runtype-cognitive_event-expectrating_trial-011_cuetype-low.nii.gz
24,23.305920124053955,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,0,high_cue,low_stim,71.6382258237724,22.619864948040398,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
25,69.00629997253418,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,1,low_cue,med_stim,11.5806191822281,36.404088563079,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
26,105.60328006744385,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,2,high_cue,high_stim,65.5940902203088,73.9600566939503,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz
27,134.69745993614194,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,3,low_cue,high_stim,16.7652025082104,6.69637761619969,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
28,167.10954999923706,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,4,high_cue,low_stim,,48.9004937423819,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz
29,198.50459003448486,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,5,high_cue,med_stim,83.5325410722085,,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz
30,230.19974994659424,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,6,low_cue,high_stim,5.298565069899941,,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz
31,257.6933300495148,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,7,high_cue,med_stim,38.1572265873691,34.2004841302685,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz
32,292.5063199996948,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,8,low_cue,low_stim,21.5014343240479,6.89742755775175,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz
33,319.99990010261536,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,9,low_cue,low_stim,33.560877712192806,17.0519648540015,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz
34,354.59613990783686,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,10,high_cue,high_stim,82.8464356816056,14.0362434679265,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz
35,382.0063600540161,5.0,stimulus,sub-0129,ses-01,run-03,cognitive,stimulus,11,low_cue,med_stim,13.1340223063963,2.98863245522946,sub-0129_ses-01_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
36,39.5953299999237,3.50727605819702,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,0,high_cue,low_stim,71.6382258237724,22.619864948040398,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-000_cuetype-high_stimintensity-low.nii.gz
37,83.89519000053407,2.37413311004639,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,1,low_cue,med_stim,11.5806191822281,36.404088563079,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-001_cuetype-low_stimintensity-med.nii.gz
38,116.40731000900269,2.2677991390228303,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,2,high_cue,high_stim,65.5940902203088,73.9600566939503,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-002_cuetype-high_stimintensity-high.nii.gz
39,143.0005600452423,2.7854583263397203,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,3,low_cue,high_stim,16.7652025082104,6.69637761619969,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-003_cuetype-low_stimintensity-high.nii.gz
40,177.69683003425598,3.3391919136047403,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,4,high_cue,low_stim,,48.9004937423819,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-004_cuetype-high_stimintensity-low.nii.gz
41,207.50795006752014,4.0,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,5,high_cue,med_stim,83.5325410722085,,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-005_cuetype-high_stimintensity-med.nii.gz
42,239.2030999660492,4.0,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,6,low_cue,high_stim,5.298565069899941,,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-006_cuetype-low_stimintensity-high.nii.gz
43,268.29729008674616,2.62202167510986,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,7,high_cue,med_stim,38.1572265873691,34.2004841302685,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-007_cuetype-high_stimintensity-med.nii.gz
44,305.1943800449372,3.2582030296325697,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,8,low_cue,low_stim,21.5014343240479,6.89742755775175,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-008_cuetype-low_stimintensity-low.nii.gz
45,330.8039300441742,2.95124650001526,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,9,low_cue,low_stim,33.560877712192806,17.0519648540015,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-009_cuetype-low_stimintensity-low.nii.gz
46,366.90072989463806,1.9186487197876,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,10,high_cue,high_stim,82.8464356816056,14.0362434679265,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-010_cuetype-high_stimintensity-high.nii.gz
47,394.7944600582123,3.0082378387451203,outcomerating,sub-0129,ses-01,run-03,cognitive,outcomerating,11,low_cue,med_stim,13.1340223063963,2.98863245522946,sub-0129_ses-01_run-03_runtype-cognitive_event-outcomerating_trial-011_cuetype-low_stimintensity-med.nii.gz
