onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
13.4	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
43.0	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
78.69	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
113.89	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
151.7	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
178.8	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
207.19	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
237.6	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png
268.3	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png
300.09	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
333.61	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
367.0	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png
15.24	1.85	expectrating	1	low_cue	n/a	6.07	Weak	6.07	Weak	0.48	1.37	l053.png
46.0	1.53	expectrating	2	low_cue	n/a	9.54	Weak	9.54	Weak	0.37	1.17	l048.png
81.71	1.95	expectrating	3	high_cue	n/a	103.56	Strongest sensation of any kind	103.56	Strongest sensation of any kind	0.82	1.14	h042.png
115.81	1.46	expectrating	4	low_cue	n/a	20.0	Moderate	20.0	Moderate	0.55	0.91	l036.png
153.4	2.23	expectrating	5	high_cue	n/a	42.31	Strong	42.31	Strong	0.4	1.83	h048.png
181.9	1.37	expectrating	6	low_cue	n/a	5.13	Weak	5.13	Weak	0.05	1.32	l016.png
210.19	1.05	expectrating	7	low_cue	n/a	2.11	Barely detectable	2.11	Barely detectable	0.47	0.59	l001.png
239.3	1.98	expectrating	8	high_cue	n/a	63.54	Strong	63.54	Strong	0.73	1.25	h006.png
271.3	1.48	expectrating	9	high_cue	n/a	73.74	Very Strong	73.74	Very Strong	0.37	1.12	h027.png
302.89	1.62	expectrating	10	high_cue	n/a	57.19	Strong	57.19	Strong	0.58	1.04	h049.png
336.51	2.54	expectrating	11	high_cue	n/a	57.79	Strong	57.79	Strong	0.98	1.56	h018.png
368.9	1.72	expectrating	12	low_cue	n/a	2.76	Barely detectable	2.76	Barely detectable	0.37	1.35	l049.png
25.89	7.0	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
56.69	7.02	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
