,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.493029832839966,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,0,low_cue,med_stim,7.15451983728953,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz
1,33.786909818649285,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,1,low_cue,low_stim,4.36351139166193,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
2,74.18530988693237,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,2,low_cue,high_stim,8.78116273438546,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz
3,103.77968001365662,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,3,high_cue,low_stim,41.5761287550693,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz
4,138.29254984855652,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,4,high_cue,med_stim,29.5454437848755,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
5,178.09072995185852,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,5,high_cue,high_stim,35.48397979503179,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
6,206.68472981452942,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,6,high_cue,low_stim,41.423665625002705,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz
7,241.98122000694275,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,7,low_cue,high_stim,10.2221686336361,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
8,270.79197001457214,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,8,high_cue,high_stim,50.0472149986114,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
9,306.48861002922064,1.0,cue,sub-0130,ses-03,run-02,cognitive,cue,9,low_cue,med_stim,5.77948582515591,,sub-0130_ses-03_run-02_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
