onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.59	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
42.38	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
74.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
110.59	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
139.89	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
181.29	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
216.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png
250.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
287.69	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
317.99	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
343.9	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
374.79	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
14.81		expectrating	1	low_cue	n/a							l019.png
44.2	2.2	expectrating	2	high_cue	n/a	18.8	Moderate	18.8	Moderate	0.78	1.42	h053.png
77.4	2.43	expectrating	3	high_cue	n/a	13.92	Moderate	13.92	Moderate	0.55	1.88	h004.png
113.31	1.17	expectrating	4	high_cue	n/a	13.75	Moderate	13.75	Moderate	0.25	0.92	h001.png
143.11	1.34	expectrating	5	low_cue	n/a	17.92	Moderate	17.92	Moderate	0.05	1.29	l036.png
183.69	1.87	expectrating	6	low_cue	n/a	19.25	Moderate	19.25	Moderate	0.05	1.82	l046.png
218.7		expectrating	7	low_cue	n/a			7.7	Weak	3.82	3.97	l011.png
253.1	1.48	expectrating	8	low_cue	n/a	1.85	Barely detectable	1.85	Barely detectable	0.53	0.95	l016.png
289.49	1.35	expectrating	9	high_cue	n/a	19.02	Moderate	19.02	Moderate	0.1	1.25	h041.png
320.59	1.86	expectrating	10	high_cue	n/a	33.37	Strong	33.37	Strong	0.47	1.39	h014.png
345.7	1.23	expectrating	11	high_cue	n/a	11.58	Moderate	11.58	Moderate	0.62	0.62	h051.png
376.69	1.39	expectrating	12	low_cue	n/a	10.9	Moderate	10.9	Moderate	0.28	1.1	l025.png
21.48	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
57.48	7.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
85.08	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2afunaff_L.mp4
119.98	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
156.79	7.01	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
196.78	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afaff_H.mp4
235.78	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
265.78	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
297.08	7.0	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
328.18	7.01	stimulus	10	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
357.78	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
384.28	7.02	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
36.9	1.42	outcomerating	1	low_cue	low_stim	7.96	Weak	7.96	Weak	0.38	1.03	task-vicarious_scale.png
67.51	2.8	outcomerating	2	high_cue	med_stim	19.69	Moderate	19.69	Moderate	1.0	1.8	task-vicarious_scale.png
96.61		outcomerating	3	high_cue	low_stim			6.01	Weak	3.83	0.13	task-vicarious_scale.png
133.2	1.79	outcomerating	4	high_cue	high_stim	40.73	Strong	40.73	Strong	0.35	1.44	task-vicarious_scale.png
165.7	2.8	outcomerating	5	low_cue	med_stim	61.28	Strong	61.28	Strong	0.68	2.12	task-vicarious_scale.png
210.4	2.38	outcomerating	6	low_cue	high_stim	16.7	Moderate	16.7	Moderate	0.53	1.85	task-vicarious_scale.png
244.51	2.25	outcomerating	7	low_cue	med_stim	26.36	Moderate	26.36	Moderate	0.68	1.57	task-vicarious_scale.png
282.71	2.2	outcomerating	8	low_cue	high_stim	14.55	Moderate	14.55	Moderate	0.77	1.44	task-vicarious_scale.png
308.2	1.87	outcomerating	9	high_cue	low_stim	10.14	Moderate	10.14	Moderate	0.38	1.48	task-vicarious_scale.png
337.51	1.87	outcomerating	10	high_cue	high_stim	9.3	Weak	9.3	Weak	0.5	1.37	task-vicarious_scale.png
366.71	1.17	outcomerating	11	high_cue	med_stim	0.0		0.0		0.13	1.04	task-vicarious_scale.png
394.8	1.28	outcomerating	12	low_cue	low_stim	6.72	Weak	6.72	Weak	0.4	0.88	task-vicarious_scale.png
