onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.09	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
33.5	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
71.6	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
105.59	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
132.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
163.3	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
196.89	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
231.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
270.39	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
297.7	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png
327.19	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png
372.59	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
7.2	1.26	expectrating	1	high_cue	n/a	36.96	Strong	36.96	Strong	0.38	0.87	h012.png
36.6	1.85	expectrating	2	low_cue	n/a	6.98	Weak	6.98	Weak	0.4	1.45	l043.png
73.6	1.68	expectrating	3	high_cue	n/a	33.24	Strong	33.24	Strong	0.62	1.07	h017.png
108.69	1.63	expectrating	4	high_cue	n/a	22.44	Moderate	22.44	Moderate	0.58	1.05	h033.png
135.9	1.27	expectrating	5	high_cue	n/a	50.28	Strong	50.28	Strong	0.35	0.92	h026.png
165.3	1.55	expectrating	6	high_cue	n/a	44.5	Strong	44.5	Strong	0.85	0.7	h021.png
199.29	1.9	expectrating	7	low_cue	n/a	21.72	Moderate	21.72	Moderate	0.62	1.28	l008.png
234.29	1.9	expectrating	8	low_cue	n/a	23.99	Moderate	23.99	Moderate	0.35	1.55	l025.png
272.2	1.77	expectrating	9	high_cue	n/a	43.37	Strong	43.37	Strong	0.43	1.33	h007.png
300.2	1.8	expectrating	10	low_cue	n/a	40.13	Strong	40.13	Strong	0.47	1.33	l024.png
329.09	2.34	expectrating	11	low_cue	n/a	8.13	Weak	8.13	Weak	0.42	1.92	l041.png
374.59	1.9	expectrating	12	low_cue	n/a	6.7	Weak	6.7	Weak	0.75	1.15	l030.png
14.48	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
49.48	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
86.48	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
119.88	7.02	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
143.19	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
176.48	7.0	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
207.88	7.02	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
242.88	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
280.78	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t2aaaff_H.mp4
308.28	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
346.58	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
386.38	7.02	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
23.71	1.77	outcomerating	1	high_cue	med_stim	30.88	Strong	30.88	Strong	0.43	1.33	task-vicarious_scale.png
62.41	2.7	outcomerating	2	low_cue	low_stim	3.77	Weak	3.77	Weak	0.42	2.28	task-vicarious_scale.png
97.11	1.56	outcomerating	3	high_cue	low_stim	21.5	Moderate	21.5	Moderate	0.38	1.17	task-vicarious_scale.png
127.5	1.59	outcomerating	4	high_cue	high_stim	29.86	Strong	29.86	Strong	0.38	1.21	task-vicarious_scale.png
152.41	3.5	outcomerating	5	high_cue	low_stim	21.67	Moderate	21.67	Moderate	0.35	3.15	task-vicarious_scale.png
184.5	2.44	outcomerating	6	high_cue	med_stim	42.57	Strong	42.57	Strong	0.4	2.04	task-vicarious_scale.png
224.4	2.01	outcomerating	7	low_cue	high_stim	53.08	Strong	53.08	Strong	0.72	1.29	task-vicarious_scale.png
257.0	1.87	outcomerating	8	low_cue	med_stim	9.69	Weak	9.69	Weak	0.47	1.4	task-vicarious_scale.png
292.41	1.85	outcomerating	9	high_cue	high_stim	33.82	Strong	33.82	Strong	0.67	1.18	task-vicarious_scale.png
318.0	2.07	outcomerating	10	low_cue	med_stim	10.14	Moderate	10.14	Moderate	0.58	1.49	task-vicarious_scale.png
367.01	2.17	outcomerating	11	low_cue	low_stim	4.36	Weak	4.36	Weak	0.4	1.77	task-vicarious_scale.png
394.4	2.43	outcomerating	12	low_cue	high_stim	86.08	Very Strong	86.08	Very Strong	0.37	2.07	task-vicarious_scale.png
