onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
5.680610179901123	7.6980299949646	13.727440118789673	27.888890027999878	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0
33.39093995094299	35.691800117492676	44.5341100692749	55.38248014450073	low_cue	low_stim	4.0		4.0		-1	-1	1	0.0	0.0
71.08833003044128	73.38918995857239	82.22092008590698	93.29662013053894	low_cue	high_stim	4.0		4.0		-1	1	1	0.0	0.0
100.68270015716553	103.48375010490417	112.82706999778748	124.69166016578674	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0
135.7791199684143	137.4964301586151	147.82349014282227	159.68804001808167	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0
170.59211015701294	172.3927800655365	179.00925016403198	190.88301014900208	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0
196.8852400779724	199.88636016845703	210.22163009643555	230.981290102005	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0
236.98353004455566	239.68454003334045	249.29653000831604	259.29185009002686	low_cue	high_stim	2.75816655158997	64.3589941756947	4.0		-1	1	1	0.0	0.0
268.27854013442993	271.2963299751282	277.20868015289307	295.68876004219055	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0
301.8910701274872	304.1919300556183	314.5244200229645	327.68402004241943	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0
333.8863401412964	336.8874599933624	347.19583010673523	361.58000016212463	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0
372.484060049057	375.4851801395416	381.4162600040436	394.69235014915466	low_cue	low_stim	4.0		2.46789193153381	52.7135814077211	-1	-1	1	0.0	0.0
