onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.69	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
37.19	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
62.18	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png
91.79	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
120.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
149.28	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
178.59	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png
218.99	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
245.48	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
276.39	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
322.98	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
362.29	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png
7.09	2.69	expectrating	1	high_cue	n/a	42.57	Strong	42.57	Strong	1.62	1.07	h026.png
38.99	2.09	expectrating	2	low_cue	n/a	41.56	Strong	41.56	Strong	0.63	1.46	l036.png
64.28	1.78	expectrating	3	low_cue	n/a	24.81	Moderate	24.81	Moderate	0.47	1.32	l024.png
94.89	1.42	expectrating	4	low_cue	n/a	11.96	Moderate	11.96	Moderate	0.47	0.95	l023.png
122.49	1.94	expectrating	5	high_cue	n/a	38.95	Strong	38.95	Strong	0.72	1.23	h041.png
151.38	1.43	expectrating	6	high_cue	n/a	81.47	Very Strong	81.47	Very Strong	0.53	0.9	h022.png
180.69	1.4	expectrating	7	high_cue	n/a	45.17	Strong	45.17	Strong	0.42	0.99	h005.png
221.09	2.22	expectrating	8	high_cue	n/a	44.83	Strong	44.83	Strong	0.5	1.72	h037.png
248.58	1.3	expectrating	9	low_cue	n/a	22.15	Moderate	22.15	Moderate	0.37	0.93	l031.png
279.5	1.98	expectrating	10	low_cue	n/a	19.17	Moderate	19.17	Moderate	0.8	1.18	l027.png
325.4	3.08	expectrating	11	low_cue	n/a	11.36	Moderate	11.36	Moderate	0.13	2.95	l028.png
365.39	2.04	expectrating	12	high_cue	n/a	59.93	Strong	59.93	Strong	0.53	1.5	h030.png
21.88	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
46.08	7.02	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
77.08	7.01	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
106.08	7.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
134.08	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
162.88	7.01	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
189.28	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
227.98	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
259.18	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
290.78	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t1aiaff_M.mp4
332.78	7.01	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
377.48	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
31.3	1.82	outcomerating	1	high_cue	low_stim	33.88	Strong	33.88	Strong	0.35	1.47	task-vicarious_scale.png
57.3	2.97	outcomerating	2	low_cue	low_stim	20.48	Moderate	20.48	Moderate	0.45	2.52	task-vicarious_scale.png
86.69	2.01	outcomerating	3	low_cue	med_stim	36.68	Strong	36.68	Strong	0.55	1.46	task-vicarious_scale.png
115.4	2.6	outcomerating	4	low_cue	high_stim	38.77	Strong	38.77	Strong	0.82	1.78	task-vicarious_scale.png
144.7	1.7	outcomerating	5	high_cue	med_stim	9.77	Weak	9.77	Weak	0.08	1.62	task-vicarious_scale.png
172.59	2.94	outcomerating	6	high_cue	high_stim	86.26	Very Strong	86.26	Very Strong	0.28	2.66	task-vicarious_scale.png
207.2	2.32	outcomerating	7	high_cue	low_stim	6.26	Weak	6.26	Weak	0.37	1.95	task-vicarious_scale.png
240.6	3.72	outcomerating	8	high_cue	high_stim	61.11	Strong	61.11	Strong	0.57	3.15	task-vicarious_scale.png
270.49	1.6	outcomerating	9	low_cue	low_stim	37.64	Strong	37.64	Strong	0.27	1.34	task-vicarious_scale.png
302.0	3.14	outcomerating	10	low_cue	med_stim	5.34	Weak	5.34	Weak	0.07	3.08	task-vicarious_scale.png
341.2	1.5	outcomerating	11	low_cue	high_stim	28.94	Moderate	28.94	Moderate	0.3	1.2	task-vicarious_scale.png
394.1	2.9	outcomerating	12	high_cue	med_stim	43.22	Strong	43.22	Strong	0.9	2.0	task-vicarious_scale.png
