onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.69	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.2	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.19	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.79	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.1	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.59	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
218.99	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.5	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
322.99	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.29	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.11		expectrating	1	high_cue	n/a			106.28	Strongest sensation of any kind	1.1	1.72	h049.png	n/a	n/a	n/a
39.0		expectrating	2	low_cue	n/a							l004.png	n/a	n/a	n/a
64.3		expectrating	3	low_cue	n/a					3.6	3.85	l035.png	n/a	n/a	n/a
94.89		expectrating	4	low_cue	n/a							l001.png	n/a	n/a	n/a
122.5		expectrating	5	high_cue	n/a					0.38	3.85	h053.png	n/a	n/a	n/a
151.39		expectrating	6	high_cue	n/a							h002.png	n/a	n/a	n/a
180.71		expectrating	7	high_cue	n/a							h020.png	n/a	n/a	n/a
221.1		expectrating	8	high_cue	n/a					1.33	3.15	h034.png	n/a	n/a	n/a
248.6		expectrating	9	low_cue	n/a							l003.png	n/a	n/a	n/a
279.49		expectrating	10	low_cue	n/a			147.78	Strongest sensation of any kind	1.25	3.92	l056.png	n/a	n/a	n/a
325.39		expectrating	11	low_cue	n/a							l006.png	n/a	n/a	n/a
365.39		expectrating	12	high_cue	n/a					2.1	3.1	h019.png	n/a	n/a	n/a
21.9	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	diff	True
46.09	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50.jpg	same	same	True
77.1	7.0	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100_R.jpg	diff		False
106.09	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150_R.jpg	diff		False
