onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
10.58	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png
35.69	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
61.29	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
91.28	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
119.99	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
153.89	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
194.19	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
219.19	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
251.39	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
285.79	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
326.18	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
366.38	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
12.3	1.71	expectrating	1	low_cue	n/a	20.56	Moderate	20.56	Moderate	0.58	1.12	l009.png
37.99	2.07	expectrating	2	low_cue	n/a	24.61	Moderate	24.61	Moderate	0.4	1.67	l046.png
64.19	2.34	expectrating	3	low_cue	n/a	8.92	Weak	8.92	Weak	0.3	2.04	l033.png
93.7	2.05	expectrating	4	low_cue	n/a	6.9	Weak	6.9	Weak	0.45	1.6	l027.png
122.89	2.85	expectrating	5	high_cue	n/a	47.11	Strong	47.11	Strong	1.88	0.97	h051.png
155.79	1.6	expectrating	6	high_cue	n/a	60.69	Strong	60.69	Strong	0.38	1.22	h045.png
196.99	1.74	expectrating	7	high_cue	n/a	49.4	Strong	49.4	Strong	0.43	1.31	h041.png
222.1	1.25	expectrating	8	high_cue	n/a	49.1	Strong	49.1	Strong	0.25	1.0	h014.png
253.79	2.43	expectrating	9	high_cue	n/a	64.26	Very Strong	64.26	Very Strong	0.35	2.08	h043.png
288.99	1.04	expectrating	10	high_cue	n/a	33.17	Strong	33.17	Strong	0.05	0.99	h013.png
328.09	1.16	expectrating	11	low_cue	n/a	7.13	Weak	7.13	Weak	0.05	1.11	l040.png
369.18	1.42	expectrating	12	low_cue	n/a	9.46	Weak	9.46	Weak	0.05	1.37	l051.png
23.08	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
