onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.79	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
41.49	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
67.4	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
96.79	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
128.39	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
170.99	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
198.3	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
234.9	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
262.19	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.1	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
336.6	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
371.6	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png
12.53	1.39	expectrating	1	high_cue	n/a	25.02	Moderate	25.02	Moderate	0.58	0.81	h025.png
43.01	1.77	expectrating	2	high_cue	n/a	70.61	Very Strong	70.61	Very Strong	0.83	0.93	h050.png
69.5	3.47	expectrating	3	low_cue	n/a	18.0	Moderate	18.0	Moderate	0.82	2.66	l047.png
100.7	2.18	expectrating	4	high_cue	n/a	85.42	Very Strong	85.42	Very Strong	1.32	0.86	h012.png
132.31	1.03	expectrating	5	high_cue	n/a	57.75	Strong	57.75	Strong	0.48	0.55	h045.png
174.91	3.8	expectrating	6	low_cue	n/a	44.51	Strong	44.51	Strong	1.58	2.22	l030.png
199.8	3.14	expectrating	7	low_cue	n/a	46.78	Strong	46.78	Strong	2.2	0.94	l032.png
237.0	1.04	expectrating	8	low_cue	n/a	4.59	Weak	4.59	Weak	0.08	0.96	l033.png
264.91	1.35	expectrating	9	high_cue	n/a	49.47	Strong	49.47	Strong	0.08	1.27	h001.png
293.3	2.77	expectrating	10	low_cue	n/a	37.96	Strong	37.96	Strong	2.07	0.71	l023.png
338.3	2.67	expectrating	11	high_cue	n/a	53.03	Strong	53.03	Strong	1.73	0.94	h023.png
373.4	2.51	expectrating	12	low_cue	n/a	25.23	Moderate	25.23	Moderate	1.33	1.18	l035.png
24.19	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
51.09	7.01	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
77.69	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
110.89	7.02	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
146.99	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
181.79	7.01	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
210.09	7.0	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
246.29	7.02	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
274.19	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
307.99	7.01	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
353.99	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
380.29	7.02	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
33.02	1.69	outcomerating	1	high_cue	med_stim	64.27	Very Strong	64.27	Very Strong	0.63	1.05	task-vicarious_scale.png
59.51	1.88	outcomerating	2	high_cue	high_stim	119.96	Strongest sensation of any kind	119.96	Strongest sensation of any kind	0.63	1.25	task-vicarious_scale.png
87.51	2.97	outcomerating	3	low_cue	high_stim	67.36	Very Strong	67.36	Very Strong	0.33	2.63	task-vicarious_scale.png
119.3	2.85	outcomerating	4	high_cue	low_stim	14.65	Moderate	14.65	Moderate	0.07	2.79	task-vicarious_scale.png
156.8	1.12	outcomerating	5	high_cue	med_stim	4.88	Weak	4.88	Weak	0.05	1.07	task-vicarious_scale.png
