onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
10.11	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png
36.3	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
68.41	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
103.11	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png
139.6	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
175.7	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
203.1	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
235.81	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
262.8	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
294.6	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
333.01	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
372.31	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png
12.42	2.33	expectrating	1	high_cue	n/a	51.82	Strong	51.82	Strong	0.42	1.92	h011.png
39.2	2.84	expectrating	2	high_cue	n/a	24.3	Moderate	24.3	Moderate	1.18	1.66	h028.png
71.31	2.67	expectrating	3	low_cue	n/a	9.65	Weak	9.65	Weak	0.83	1.83	l044.png
106.01	2.48	expectrating	4	high_cue	n/a	42.06	Strong	42.06	Strong	0.05	2.43	h030.png
141.71	2.75	expectrating	5	high_cue	n/a	43.05	Strong	43.05	Strong	0.57	2.19	h014.png
178.5	1.79	expectrating	6	low_cue	n/a	17.63	Moderate	17.63	Moderate	0.05	1.74	l031.png
205.41	3.3	expectrating	7	high_cue	n/a	70.55	Very Strong	70.55	Very Strong	0.67	2.63	h045.png
237.81	3.77	expectrating	8	high_cue	n/a	50.16	Strong	50.16	Strong	2.27	1.5	h007.png
265.0	2.34	expectrating	9	low_cue	n/a	13.31	Moderate	13.31	Moderate	0.12	2.22	l014.png
297.51		expectrating	10	low_cue	n/a			10.11	Moderate	2.98	3.85	l019.png
335.61	2.0	expectrating	11	low_cue	n/a	9.24	Weak	9.24	Weak	0.08	1.92	l027.png
374.31	1.83	expectrating	12	low_cue	n/a	10.16	Moderate	10.16	Moderate	0.08	1.75	l010.png
20.19	7.0	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
47.49	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
80.49	7.01	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
115.19	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeaff_H.mp4
