onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
14.19	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
40.6	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
72.19	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png
108.99	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
145.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
171.4	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
199.79	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
236.79	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
264.18	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png
298.39	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
335.99	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
366.99	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
16.0	1.96	expectrating	1	low_cue	n/a	11.94	Moderate	11.94	Moderate	0.42	1.54	l005.png
43.6	0.98	expectrating	2	low_cue	n/a	0.0		0.0		0.05	0.93	l026.png
75.19	1.55	expectrating	3	high_cue	n/a	41.75	Strong	41.75	Strong	0.05	1.5	h052.png
110.89	1.89	expectrating	4	low_cue	n/a	15.82	Moderate	15.82	Moderate	0.13	1.76	l037.png
146.8	3.24	expectrating	5	high_cue	n/a	23.35	Moderate	23.35	Moderate	2.4	0.84	h013.png
174.5	1.48	expectrating	6	low_cue	n/a	2.08	Barely detectable	2.08	Barely detectable	0.23	1.25	l053.png
202.79	1.52	expectrating	7	low_cue	n/a	6.9	Weak	6.9	Weak	0.63	0.89	l047.png
238.49	1.21	expectrating	8	high_cue	n/a	21.72	Moderate	21.72	Moderate	0.43	0.77	h003.png
267.2	1.75	expectrating	9	high_cue	n/a	11.63	Moderate	11.63	Moderate	0.68	1.07	h029.png
301.19	2.03	expectrating	10	high_cue	n/a	44.19	Strong	44.19	Strong	0.83	1.2	h037.png
338.89	1.54	expectrating	11	high_cue	n/a	23.77	Moderate	23.77	Moderate	0.3	1.24	h007.png
368.89	1.04	expectrating	12	low_cue	n/a	0.0		0.0		0.15	0.89	l002.png
22.58	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
50.18	7.01	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
86.08	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
120.28	7.02	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
155.28	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
182.68	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
218.18	7.0	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
245.28	7.01	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
279.48	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
321.88	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
345.68	7.0	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
382.48	7.01	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
35.3	1.72	outcomerating	1	low_cue	low_stim	5.11	Weak	5.11	Weak	0.57	1.15	task-vicarious_scale.png
63.71	1.45	outcomerating	2	low_cue	med_stim	23.75	Moderate	23.75	Moderate	0.52	0.93	task-vicarious_scale.png
95.9		outcomerating	3	high_cue	med_stim							task-vicarious_scale.png
130.5	1.97	outcomerating	4	low_cue	high_stim	25.93	Moderate	25.93	Moderate	0.13	1.83	task-vicarious_scale.png
166.49	1.4	outcomerating	5	high_cue	med_stim	34.07	Strong	34.07	Strong	0.45	0.95	task-vicarious_scale.png
194.5	3.47	outcomerating	6	low_cue	high_stim	67.02	Very Strong	67.02	Very Strong	0.65	2.82	task-vicarious_scale.png
231.1	3.59	outcomerating	7	low_cue	low_stim	10.28	Moderate	10.28	Moderate	0.58	3.01	task-vicarious_scale.png
255.49	2.62	outcomerating	8	high_cue	high_stim	65.08	Very Strong	65.08	Very Strong	0.7	1.92	task-vicarious_scale.png
290.49	1.34	outcomerating	9	high_cue	high_stim	52.67	Strong	52.67	Strong	0.47	0.87	task-vicarious_scale.png
331.11	1.29	outcomerating	10	high_cue	low_stim	26.77	Moderate	26.77	Moderate	0.12	1.17	task-vicarious_scale.png
359.4	2.03	outcomerating	11	high_cue	low_stim	19.09	Moderate	19.09	Moderate	0.05	1.98	task-vicarious_scale.png
394.5	1.73	outcomerating	12	low_cue	med_stim	3.27	Weak	3.27	Weak	0.47	1.27	task-vicarious_scale.png
