onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png
29.0	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
59.8	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
94.89	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
120.0	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
162.4	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
215.4	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
251.7	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
280.0	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
308.41	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
341.1	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
374.3	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
8.31	1.4	expectrating	1	high_cue	n/a	90.7	Very Strong	90.7	Very Strong	0.05	1.35	h009.png
32.0	2.82	expectrating	2	low_cue	n/a	22.62	Moderate	22.62	Moderate	0.7	2.12	l054.png
62.2	1.63	expectrating	3	low_cue	n/a	8.33	Weak	8.33	Weak	0.57	1.07	l017.png
97.31	2.12	expectrating	4	high_cue	n/a	78.69	Very Strong	78.69	Very Strong	0.98	1.13	h056.png
123.0	1.51	expectrating	5	low_cue	n/a	4.43	Weak	4.43	Weak	0.43	1.07	l014.png
165.4	2.24	expectrating	6	high_cue	n/a	39.89	Strong	39.89	Strong	0.05	2.19	h049.png
217.61	1.85	expectrating	7	low_cue	n/a	5.98	Weak	5.98	Weak	0.83	1.02	l021.png
254.3	0.94	expectrating	8	high_cue	n/a	46.35	Strong	46.35	Strong	0.33	0.61	h054.png
281.9	1.3	expectrating	9	high_cue	n/a	29.92	Strong	29.92	Strong	0.05	1.25	h043.png
311.41	1.57	expectrating	10	low_cue	n/a	5.05	Weak	5.05	Weak	0.38	1.19	l044.png
343.0	1.04	expectrating	11	high_cue	n/a	30.88	Strong	30.88	Strong	0.05	0.99	h015.png
376.2	1.28	expectrating	12	low_cue	n/a	3.23	Weak	3.23	Weak	0.1	1.18	l031.png
