onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.69	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.2	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.19	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.78	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.09	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.58	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
218.98	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.49	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
322.99	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.29	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.1	3.56	expectrating	1	high_cue	n/a	60.11	Strong	60.11	Strong	1.68	1.88	h049.png	n/a	n/a	n/a
39.0	2.47	expectrating	2	low_cue	n/a	23.59	Moderate	23.59	Moderate	0.92	1.55	l004.png	n/a	n/a	n/a
64.29	2.55	expectrating	3	low_cue	n/a	14.87	Moderate	14.87	Moderate	0.78	1.77	l035.png	n/a	n/a	n/a
94.9	2.73	expectrating	4	low_cue	n/a	4.22	Weak	4.22	Weak	0.58	2.15	l001.png	n/a	n/a	n/a
122.5	2.18	expectrating	5	high_cue	n/a	54.65	Strong	54.65	Strong	1.08	1.1	h053.png	n/a	n/a	n/a
151.39	2.29	expectrating	6	high_cue	n/a	56.44	Strong	56.44	Strong	0.72	1.57	h002.png	n/a	n/a	n/a
180.7	3.47	expectrating	7	high_cue	n/a	52.17	Strong	52.17	Strong	0.78	2.68	h020.png	n/a	n/a	n/a
221.1	1.87	expectrating	8	high_cue	n/a	54.33	Strong	54.33	Strong	0.65	1.22	h034.png	n/a	n/a	n/a
248.59	2.09	expectrating	9	low_cue	n/a	18.94	Moderate	18.94	Moderate	0.47	1.62	l003.png	n/a	n/a	n/a
279.49	2.36	expectrating	10	low_cue	n/a	10.86	Moderate	10.86	Moderate	0.77	1.59	l056.png	n/a	n/a	n/a
325.39	2.32	expectrating	11	low_cue	n/a	20.91	Moderate	20.91	Moderate	0.67	1.66	l006.png	n/a	n/a	n/a
365.39	2.41	expectrating	12	high_cue	n/a	61.06	Strong	61.06	Strong	0.67	1.74	h019.png	n/a	n/a	n/a
