,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,9.78768014907837,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,0,high_cue,med_stim,21.2028186438097,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz
1,41.49950003623962,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,1,high_cue,high_stim,29.659109235995103,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz
2,67.39249014854431,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,2,low_cue,high_stim,10.4494281577692,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz
3,96.78679013252258,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,3,high_cue,low_stim,26.771150214462104,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz
4,128.3985800743103,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,4,high_cue,med_stim,24.152918782772197,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
5,170.99780011177063,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,5,low_cue,low_stim,10.676355682695801,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz
6,198.2913100719452,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,6,low_cue,med_stim,6.89742755775175,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz
7,234.88829016685486,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,7,low_cue,med_stim,8.51942215741111,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
8,262.19847011566156,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,8,high_cue,high_stim,17.981429696964,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
9,291.0925800800324,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,9,low_cue,low_stim,12.303923554059901,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
10,336.59288001060486,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,10,high_cue,low_stim,22.674088067038497,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz
11,371.5892701148987,1.0,cue,sub-0019,ses-04,run-01,cognitive,cue,11,low_cue,high_stim,11.309932474020199,,sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz
12,12.522030115127563,1.8343210220336899,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,0,high_cue,med_stim,21.2028186438097,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-000_cuetype-high.nii.gz
13,43.000060081481934,2.5679168701171897,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,1,high_cue,high_stim,29.659109235995103,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-001_cuetype-high.nii.gz
14,69.50995016098021,1.1398711204528797,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,2,low_cue,high_stim,10.4494281577692,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-002_cuetype-low.nii.gz
15,100.70491003990172,1.81755995750427,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,3,high_cue,low_stim,26.771150214462104,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-003_cuetype-high.nii.gz
16,132.30002999305722,1.60077047348022,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,4,high_cue,med_stim,24.152918782772197,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-004_cuetype-high.nii.gz
17,174.89925003051758,1.53406190872192,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,5,low_cue,low_stim,10.676355682695801,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-005_cuetype-low.nii.gz
18,199.7918701171875,1.95772886276245,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,6,low_cue,med_stim,6.89742755775175,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-006_cuetype-low.nii.gz
19,237.0057501792908,2.73451375961304,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,7,low_cue,med_stim,8.51942215741111,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-007_cuetype-low.nii.gz
20,264.8994801044464,1.93414878845215,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,8,high_cue,high_stim,17.981429696964,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-008_cuetype-high.nii.gz
21,293.29340004920965,2.0561730861663796,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,9,low_cue,low_stim,12.303923554059901,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-009_cuetype-low.nii.gz
22,338.2935202121734,1.98929309844971,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,10,high_cue,low_stim,22.674088067038497,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-010_cuetype-high.nii.gz
23,373.38994002342224,1.39304232597351,expectrating,sub-0019,ses-04,run-01,cognitive,expectrating,11,low_cue,high_stim,11.309932474020199,,sub-0019_ses-04_run-01_runtype-cognitive_event-expectrating_trial-011_cuetype-low.nii.gz
24,24.209720134735107,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,0,high_cue,med_stim,21.2028186438097,24.4633968494067,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz
25,51.103080034255974,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,1,high_cue,high_stim,29.659109235995103,8.06514118072924,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz
26,77.69633007049559,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,2,low_cue,high_stim,10.4494281577692,2.75910765862027,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
27,110.89205002784729,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,3,high_cue,low_stim,26.771150214462104,28.610459665965198,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz
28,147.00552010536194,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,4,high_cue,med_stim,24.152918782772197,12.1270910349301,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
29,181.80182003974915,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,5,low_cue,low_stim,10.676355682695801,7.9935214936398,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz
30,210.0957100391388,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,6,low_cue,med_stim,6.89742755775175,3.9213988876780896,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz
31,246.2925400733948,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,7,low_cue,med_stim,8.51942215741111,9.462322208025618,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz
32,274.2029500007629,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,8,high_cue,high_stim,17.981429696964,18.2891583500028,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
33,307.99889016151434,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,9,low_cue,low_stim,12.303923554059901,3.4752327767301,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz
34,353.999370098114,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,10,high_cue,low_stim,22.674088067038497,4.84011248884704,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
35,380.2925100326538,5.0,stimulus,sub-0019,ses-04,run-01,cognitive,stimulus,11,low_cue,high_stim,11.309932474020199,7.96498529104491,sub-0019_ses-04_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz
36,32.99633002281189,2.7868454456329306,outcomerating,sub-0019,ses-04,run-01,cognitive,outcomerating,0,high_cue,med_stim,21.2028186438097,24.4633968494067,sub-0019_ses-04_run-01_runtype-cognitive_event-outcomerating_trial-000_cuetype-high_stimintensity-med.nii.gz
