onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
11.59	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a
42.38	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
74.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
110.59	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
139.89	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png	n/a	n/a	n/a
181.29	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
216.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a
250.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
287.69	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
317.99	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a
343.9	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png	n/a	n/a	n/a
374.79	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
14.81	1.52	expectrating	1	low_cue	n/a	40.55	Strong	40.55	Strong	0.45	1.07	l042.png	n/a	n/a	n/a
44.2	2.13	expectrating	2	high_cue	n/a	54.33	Strong	54.33	Strong	0.5	1.63	h029.png	n/a	n/a	n/a
77.4	1.82	expectrating	3	high_cue	n/a	52.17	Strong	52.17	Strong	0.47	1.35	h025.png	n/a	n/a	n/a
113.29	1.9	expectrating	4	high_cue	n/a	55.48	Strong	55.48	Strong	0.52	1.39	h024.png	n/a	n/a	n/a
143.11	1.75	expectrating	5	low_cue	n/a	31.83	Strong	31.83	Strong	0.58	1.17	l040.png	n/a	n/a	n/a
183.7	1.58	expectrating	6	low_cue	n/a	45.65	Strong	45.65	Strong	0.35	1.23	l050.png	n/a	n/a	n/a
218.7	1.7	expectrating	7	low_cue	n/a	45.17	Strong	45.17	Strong	0.38	1.32	l032.png	n/a	n/a	n/a
253.1	1.54	expectrating	8	low_cue	n/a	51.84	Strong	51.84	Strong	0.4	1.14	l026.png	n/a	n/a	n/a
289.49	1.4	expectrating	9	high_cue	n/a	68.58	Very Strong	68.58	Very Strong	0.45	0.95	h053.png	n/a	n/a	n/a
320.59	1.72	expectrating	10	high_cue	n/a	55.03	Strong	55.03	Strong	0.52	1.2	h048.png	n/a	n/a	n/a
345.7	1.92	expectrating	11	high_cue	n/a	57.53	Strong	57.53	Strong	0.38	1.53	h056.png	n/a	n/a	n/a
