onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.69	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.21	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.2	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.79	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.1	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.3	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.59	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
218.99	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.5	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.4	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
323.0	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.29	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.15		expectrating	1	high_cue	n/a			75.85	Very Strong	0.2	2.62	h049.png	n/a	n/a	n/a
39.01		expectrating	2	low_cue	n/a			31.2	Strong	0.15	2.38	l004.png	n/a	n/a	n/a
64.32		expectrating	3	low_cue	n/a			25.53	Moderate	0.13	3.53	l035.png	n/a	n/a	n/a
94.91		expectrating	4	low_cue	n/a			21.93	Moderate	0.2	2.27	l001.png	n/a	n/a	n/a
122.5		expectrating	5	high_cue	n/a			91.84	Very Strong	0.65	3.1	h053.png	n/a	n/a	n/a
151.4		expectrating	6	high_cue	n/a			105.32	Strongest sensation of any kind	0.53	2.67	h002.png	n/a	n/a	n/a
180.71		expectrating	7	high_cue	n/a			96.21	Very Strong	0.83	2.77	h020.png	n/a	n/a	n/a
221.11		expectrating	8	high_cue	n/a			86.52	Very Strong	0.38	2.93	h034.png	n/a	n/a	n/a
248.6		expectrating	9	low_cue	n/a			49.55	Strong	0.32	1.47	l003.png	n/a	n/a	n/a
279.5		expectrating	10	low_cue	n/a			31.91	Strong	0.43	2.47	l056.png	n/a	n/a	n/a
325.4		expectrating	11	low_cue	n/a			45.33	Strong	0.5	2.3	l006.png	n/a	n/a	n/a
365.4		expectrating	12	high_cue	n/a			112.14	Strongest sensation of any kind	1.13	1.72	h019.png	n/a	n/a	n/a
21.92	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	same	False
46.11	6.99	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50.jpg	same	same	True
77.1	7.0	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100_R.jpg	diff		False
106.1	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150_R.jpg	diff	diff	True
134.11	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100_R.jpg	diff	diff	True
162.9	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150.jpg	same	diff	False
189.3	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50.jpg	same	same	True
227.99	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150_R.jpg	diff		False
259.21	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50_R.jpg	diff	diff	True
290.8	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100.jpg	same	same	True
332.8	7.0	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_150_R.jpg	diff	same	False
377.5	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100_R.jpg	diff		False
31.3		outcomerating	1	high_cue	low_stim			26.88	Moderate	0.9	2.7	task-cognitive_scale.png	n/a	n/a	n/a
57.3		outcomerating	2	low_cue	low_stim			19.96	Moderate	1.02	2.82	task-cognitive_scale.png	n/a	n/a	n/a
86.71		outcomerating	3	low_cue	med_stim			75.8	Very Strong	0.45	2.33	task-cognitive_scale.png	n/a	n/a	n/a
115.4		outcomerating	4	low_cue	high_stim			32.35	Strong	0.48	2.2	task-cognitive_scale.png	n/a	n/a	n/a
144.71		outcomerating	5	high_cue	med_stim			75.8	Very Strong	1.95	1.27	task-cognitive_scale.png	n/a	n/a	n/a
172.61		outcomerating	6	high_cue	high_stim			34.84	Strong	1.0	2.95	task-cognitive_scale.png	n/a	n/a	n/a
207.2		outcomerating	7	high_cue	low_stim			20.48	Moderate	0.53	2.05	task-cognitive_scale.png	n/a	n/a	n/a
240.6		outcomerating	8	high_cue	high_stim			91.39	Very Strong	1.28	1.05	task-cognitive_scale.png	n/a	n/a	n/a
270.51		outcomerating	9	low_cue	low_stim			41.25	Strong	0.82	1.63	task-cognitive_scale.png	n/a	n/a	n/a
302.01		outcomerating	10	low_cue	med_stim			29.69	Strong	0.6	3.37	task-cognitive_scale.png	n/a	n/a	n/a
341.2		outcomerating	11	low_cue	high_stim			31.62	Strong	0.75	1.0	task-cognitive_scale.png	n/a	n/a	n/a
394.11		outcomerating	12	high_cue	med_stim			78.19	Very Strong	0.45	2.68	task-cognitive_scale.png	n/a	n/a	n/a
