onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
10.98	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
51.48	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a
82.99	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a
117.18	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a
150.48	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a
185.08	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a
213.19	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a
244.28	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a
270.37	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a
304.09	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
338.08	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
376.08	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
14.29	2.3	expectrating	1	low_cue	n/a	15.58	Moderate	15.58	Moderate	0.33	1.97	l053.png	n/a	n/a	n/a
53.69	1.77	expectrating	2	low_cue	n/a	63.33	Strong	63.33	Strong	0.13	1.63	l037.png	n/a	n/a	n/a
85.79	2.07	expectrating	3	high_cue	n/a	91.41	Very Strong	91.41	Very Strong	0.45	1.62	h015.png	n/a	n/a	n/a
119.28	2.62	expectrating	4	high_cue	n/a	94.13	Very Strong	94.13	Very Strong	0.75	1.87	h050.png	n/a	n/a	n/a
152.7	2.98	expectrating	5	high_cue	n/a	71.49	Very Strong	71.49	Very Strong	0.68	2.3	h009.png	n/a	n/a	n/a
187.08	1.63	expectrating	6	low_cue	n/a	32.01	Strong	32.01	Strong	0.5	1.13	l012.png	n/a	n/a	n/a
216.49	2.65	expectrating	7	low_cue	n/a	31.04	Strong	31.04	Strong	0.38	2.27	l046.png	n/a	n/a	n/a
247.28	2.56	expectrating	8	high_cue	n/a	85.16	Very Strong	85.16	Very Strong	0.53	2.03	h032.png	n/a	n/a	n/a
272.39	2.53	expectrating	9	high_cue	n/a	87.51	Very Strong	87.51	Very Strong	0.33	2.2	h011.png	n/a	n/a	n/a
306.29		expectrating	10	low_cue	n/a			19.17	Moderate	0.93	3.77	l050.png	n/a	n/a	n/a
340.28	2.79	expectrating	11	low_cue	n/a	14.32	Moderate	14.32	Moderate	0.55	2.24	l021.png	n/a	n/a	n/a
378.88	2.11	expectrating	12	high_cue	n/a	72.01	Very Strong	72.01	Very Strong	0.65	1.46	h017.png	n/a	n/a	n/a
