onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.72	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.21	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.21	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.82	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.11	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.31	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.62	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
219.01	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.51	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.4	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
323.0	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.32	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.15		expectrating	1	high_cue	n/a			32.99	Strong	1.02	3.65	h049.png	n/a	n/a	n/a
39.01		expectrating	2	low_cue	n/a			47.27	Strong	2.88	3.72	l004.png	n/a	n/a	n/a
64.32		expectrating	3	low_cue	n/a			29.66	Strong	0.08	3.53	l035.png	n/a	n/a	n/a
94.92	3.64	expectrating	4	low_cue	n/a	22.66	Moderate	22.66	Moderate	0.42	3.22	l001.png	n/a	n/a	n/a
122.51	2.88	expectrating	5	high_cue	n/a	74.85	Very Strong	74.85	Very Strong	0.05	2.83	h053.png	n/a	n/a	n/a
151.41	1.78	expectrating	6	high_cue	n/a	106.26	Strongest sensation of any kind	106.26	Strongest sensation of any kind	0.13	1.65	h002.png	n/a	n/a	n/a
180.72	2.09	expectrating	7	high_cue	n/a	116.14	Strongest sensation of any kind	116.14	Strongest sensation of any kind	0.28	1.8	h020.png	n/a	n/a	n/a
221.12	2.07	expectrating	8	high_cue	n/a	89.08	Very Strong	89.08	Very Strong	0.4	1.67	h034.png	n/a	n/a	n/a
248.61	2.13	expectrating	9	low_cue	n/a	34.9	Strong	34.9	Strong	0.05	2.08	l003.png	n/a	n/a	n/a
279.52	1.63	expectrating	10	low_cue	n/a	26.15	Moderate	26.15	Moderate	0.23	1.4	l056.png	n/a	n/a	n/a
325.42	1.83	expectrating	11	low_cue	n/a	24.69	Moderate	24.69	Moderate	0.18	1.65	l006.png	n/a	n/a	n/a
365.42	2.55	expectrating	12	high_cue	n/a	96.21	Very Strong	96.21	Very Strong	0.42	2.14	h019.png	n/a	n/a	n/a
21.92	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	same	False
46.12	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50.jpg	same	same	True
77.11	7.0	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100_R.jpg	diff		False
106.11	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150_R.jpg	diff	diff	True
134.12	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100_R.jpg	diff		False
162.91	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150.jpg	same		False
189.3	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50.jpg	same	same	True
228.02	6.99	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150_R.jpg	diff	same	False
259.21	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50_R.jpg	diff	diff	True
290.81	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100.jpg	same	diff	False
332.81	7.0	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_150_R.jpg	diff		False
377.51	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100_R.jpg	diff		False
31.31		outcomerating	1	high_cue	low_stim			53.96	Strong	1.05	1.42	task-cognitive_scale.png	n/a	n/a	n/a
57.32		outcomerating	2	low_cue	low_stim			44.02	Strong	0.77	2.27	task-cognitive_scale.png	n/a	n/a	n/a
86.72	3.46	outcomerating	3	low_cue	med_stim	37.29	Strong	37.29	Strong	1.27	2.19	task-cognitive_scale.png	n/a	n/a	n/a
115.41	2.75	outcomerating	4	low_cue	high_stim	25.18	Moderate	25.18	Moderate	0.65	2.1	task-cognitive_scale.png	n/a	n/a	n/a
144.72	2.25	outcomerating	5	high_cue	med_stim	48.75	Strong	48.75	Strong	0.57	1.69	task-cognitive_scale.png	n/a	n/a	n/a
172.61		outcomerating	6	high_cue	high_stim			61.37	Strong	0.7	2.1	task-cognitive_scale.png	n/a	n/a	n/a
207.21	1.97	outcomerating	7	high_cue	low_stim	54.78	Strong	54.78	Strong	0.77	1.2	task-cognitive_scale.png	n/a	n/a	n/a
240.61	2.68	outcomerating	8	high_cue	high_stim	63.75	Strong	63.75	Strong	0.77	1.92	task-cognitive_scale.png	n/a	n/a	n/a
270.52	3.35	outcomerating	9	low_cue	low_stim	64.36	Very Strong	64.36	Very Strong	0.87	2.49	task-cognitive_scale.png	n/a	n/a	n/a
302.01	1.99	outcomerating	10	low_cue	med_stim	12.98	Moderate	12.98	Moderate	0.62	1.38	task-cognitive_scale.png	n/a	n/a	n/a
341.21	3.5	outcomerating	11	low_cue	high_stim	11.58	Moderate	11.58	Moderate	0.68	2.82	task-cognitive_scale.png	n/a	n/a	n/a
394.11	2.28	outcomerating	12	high_cue	med_stim	52.06	Strong	52.06	Strong	0.47	1.81	task-cognitive_scale.png	n/a	n/a	n/a
