onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.3	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
44.29	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
80.7	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
105.6	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
133.79	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
169.5	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
204.4	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
234.3	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
266.69	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png
294.8	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
327.1	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
366.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png
14.21	2.29	expectrating	1	high_cue	n/a	80.76	Very Strong	80.76	Very Strong	1.15	1.14	h042.png
47.21	3.08	expectrating	2	low_cue	n/a	0.0		0.0		0.82	2.27	l003.png
83.71	2.48	expectrating	3	high_cue	n/a	43.86	Strong	43.86	Strong	1.18	1.3	h018.png
107.4		expectrating	4	low_cue	n/a			22.9	Moderate	1.37	3.63	l014.png
135.61	2.93	expectrating	5	high_cue	n/a	28.0	Moderate	28.0	Moderate	0.53	2.4	h003.png
172.41	1.6	expectrating	6	high_cue	n/a	38.8	Strong	38.8	Strong	0.35	1.25	h049.png
207.3	1.89	expectrating	7	low_cue	n/a	3.45	Weak	3.45	Weak	0.52	1.37	l013.png
236.2	2.06	expectrating	8	high_cue	n/a	9.27	Weak	9.27	Weak	0.85	1.21	h028.png
268.51	1.57	expectrating	9	low_cue	n/a	7.61	Weak	7.61	Weak	0.52	1.05	l010.png
297.3	2.34	expectrating	10	high_cue	n/a	29.05	Strong	29.05	Strong	1.15	1.19	h038.png
330.0	1.67	expectrating	11	low_cue	n/a	3.23	Weak	3.23	Weak	0.08	1.59	l016.png
369.4	1.63	expectrating	12	low_cue	n/a	3.49	Weak	3.49	Weak	0.53	1.09	l034.png
21.29	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afaff_H.mp4
61.39	7.01	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
91.99	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeaff_H.mp4
114.49	7.01	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeunaff_M.mp4
147.89	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2afunaff_L.mp4
186.89	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1afaff_M.mp4
218.39	7.0	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
244.89	7.01	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2afunaff_L.mp4
280.79	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiunaff_L.mp4
307.89	7.0	stimulus	10	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
342.89	7.02	stimulus	11	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
376.19	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afunaff_L.mp4
32.7	2.32	outcomerating	1	high_cue	high_stim	11.13	Moderate	11.13	Moderate	0.5	1.82	task-vicarious_scale.png
70.7	2.65	outcomerating	2	low_cue	high_stim	11.36	Moderate	11.36	Moderate	0.95	1.7	task-vicarious_scale.png
100.61	2.18	outcomerating	3	high_cue	high_stim	43.37	Strong	43.37	Strong	0.47	1.72	task-vicarious_scale.png
126.1	2.02	outcomerating	4	low_cue	med_stim	32.22	Strong	32.22	Strong	0.5	1.52	task-vicarious_scale.png
159.5	1.52	outcomerating	5	high_cue	low_stim	2.59	Barely detectable	2.59	Barely detectable	0.05	1.47	task-vicarious_scale.png
196.71	3.36	outcomerating	6	high_cue	med_stim	51.2	Strong	51.2	Strong	0.65	2.71	task-vicarious_scale.png
228.41	2.5	outcomerating	7	low_cue	high_stim	16.55	Moderate	16.55	Moderate	0.53	1.97	task-vicarious_scale.png
255.7	3.42	outcomerating	8	high_cue	low_stim	18.43	Moderate	18.43	Moderate	0.6	2.82	task-vicarious_scale.png
289.0	3.29	outcomerating	9	low_cue	low_stim	13.92	Moderate	13.92	Moderate	0.73	2.56	task-vicarious_scale.png
317.21	2.55	outcomerating	10	high_cue	med_stim	13.25	Moderate	13.25	Moderate	0.42	2.13	task-vicarious_scale.png
361.51	2.33	outcomerating	11	low_cue	med_stim	17.85	Moderate	17.85	Moderate	1.1	1.23	task-vicarious_scale.png
