onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
8.1	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
52.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
93.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a
123.39	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
151.3	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a
188.4	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a
218.2	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
246.19	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
277.58	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
309.7	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a
339.19	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
371.69	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png	n/a	n/a	n/a
10.0	2.67	expectrating	1	high_cue	n/a	28.72	Moderate	28.72	Moderate	0.9	1.77	h002.png	n/a	n/a	n/a
55.0	3.03	expectrating	2	low_cue	n/a	13.48	Moderate	13.48	Moderate	0.43	2.6	l010.png	n/a	n/a	n/a
96.1	3.05	expectrating	3	high_cue	n/a	70.74	Very Strong	70.74	Very Strong	0.48	2.57	h031.png	n/a	n/a	n/a
126.69	2.35	expectrating	4	low_cue	n/a	5.3	Weak	5.3	Weak	1.47	0.88	l016.png	n/a	n/a	n/a
153.1	2.08	expectrating	5	high_cue	n/a	37.38	Strong	37.38	Strong	0.55	1.53	h011.png	n/a	n/a	n/a
190.5	1.72	expectrating	6	high_cue	n/a	34.27	Strong	34.27	Strong	0.07	1.65	h033.png	n/a	n/a	n/a
220.3	2.62	expectrating	7	low_cue	n/a	9.58	Weak	9.58	Weak	0.05	2.57	l001.png	n/a	n/a	n/a
248.69	1.92	expectrating	8	high_cue	n/a	22.1	Moderate	22.1	Moderate	0.48	1.44	h020.png	n/a	n/a	n/a
280.69	1.58	expectrating	9	low_cue	n/a	5.53	Weak	5.53	Weak	0.62	0.97	l056.png	n/a	n/a	n/a
312.0	3.28	expectrating	10	low_cue	n/a	3.68	Weak	3.68	Weak	2.23	1.05	l033.png	n/a	n/a	n/a
342.29	1.94	expectrating	11	high_cue	n/a	34.71	Strong	34.71	Strong	0.22	1.72	h047.png	n/a	n/a	n/a
