onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.41	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
46.01	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.71	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.81	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.31	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.1	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.81	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.11	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.5	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.61	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.13	1.43	expectrating	1	low_cue	n/a	18.29	Moderate	18.29	Moderate	0.05	1.38	l026.png
49.11	1.58	expectrating	2	high_cue	n/a	84.64	Very Strong	84.64	Very Strong	0.45	1.13	h018.png
83.81	2.88	expectrating	3	low_cue	n/a	37.47	Strong	37.47	Strong	1.08	1.8	l045.png
111.82	1.34	expectrating	4	low_cue	n/a	0.0		0.0		0.7	0.64	l022.png
146.91	1.15	expectrating	5	high_cue	n/a	23.91	Moderate	23.91	Moderate	0.07	1.08	h035.png
173.31	2.48	expectrating	6	high_cue	n/a	37.51	Strong	37.51	Strong	0.92	1.57	h042.png
203.12	1.32	expectrating	7	high_cue	n/a	82.6	Very Strong	82.6	Very Strong	0.1	1.22	h004.png
237.31	1.35	expectrating	8	low_cue	n/a	20.2	Moderate	20.2	Moderate	0.4	0.95	l051.png
268.21	1.93	expectrating	9	low_cue	n/a	43.04	Strong	43.04	Strong	1.32	0.62	l048.png
297.4	1.05	expectrating	10	low_cue	n/a	22.25	Moderate	22.25	Moderate	0.47	0.59	l050.png
340.6	1.62	expectrating	11	high_cue	n/a	86.63	Very Strong	86.63	Very Strong	1.02	0.6	h016.png
364.81	2.0	expectrating	12	high_cue	n/a	72.22	Very Strong	72.22	Very Strong	1.05	0.95	h039.png
18.5	7.0	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.6	7.0	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.3	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
118.6	7.01	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
156.6	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
179.8	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
216.1	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
251.3	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
279.9	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
311.1	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
348.0	7.01	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
378.5	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
32.62	2.09	outcomerating	1	low_cue	high_stim	11.72	Moderate	11.72	Moderate	0.43	1.65	task-vicarious_scale.png
76.02	1.19	outcomerating	2	high_cue	med_stim	0.69	No sensation	0.69	No sensation	0.6	0.59	task-vicarious_scale.png
97.81	2.0	outcomerating	3	low_cue	low_stim	17.7	Moderate	17.7	Moderate	0.87	1.13	task-vicarious_scale.png
134.73	1.07	outcomerating	4	low_cue	low_stim	0.69	No sensation	0.69	No sensation	0.47	0.6	task-vicarious_scale.png
166.62	2.89	outcomerating	5	high_cue	low_stim	31.8	Strong	31.8	Strong	0.65	2.24	task-vicarious_scale.png
189.61	1.29	outcomerating	6	high_cue	med_stim	0.0		0.0		0.53	0.76	task-vicarious_scale.png
226.71	1.17	outcomerating	7	high_cue	low_stim	14.04	Moderate	14.04	Moderate	0.05	1.12	task-vicarious_scale.png
260.42	2.03	outcomerating	8	low_cue	high_stim	51.41	Strong	51.41	Strong	0.43	1.6	task-vicarious_scale.png
290.02	1.42	outcomerating	9	low_cue	med_stim	16.24	Moderate	16.24	Moderate	0.73	0.69	task-vicarious_scale.png
321.71	1.78	outcomerating	10	low_cue	med_stim	29.51	Strong	29.51	Strong	0.7	1.08	task-vicarious_scale.png
355.53	2.15	outcomerating	11	high_cue	high_stim	55.16	Strong	55.16	Strong	1.23	0.92	task-vicarious_scale.png
394.62	1.02	outcomerating	12	high_cue	high_stim	0.0		0.0		0.4	0.62	task-vicarious_scale.png
