onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.29	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
44.31	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
80.7	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
105.6	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
133.79	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
169.5	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
204.4	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
234.29	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
266.69	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png
294.8	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
327.09	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
366.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png
14.21	1.7	expectrating	1	high_cue	n/a	5.87	Weak	5.87	Weak	0.52	1.18	h042.png
47.21	1.54	expectrating	2	low_cue	n/a	17.12	Moderate	17.12	Moderate	0.07	1.47	l003.png
83.7	1.42	expectrating	3	high_cue	n/a	36.01	Strong	36.01	Strong	0.12	1.3	h018.png
107.4	1.32	expectrating	4	low_cue	n/a	23.77	Moderate	23.77	Moderate	0.2	1.12	l014.png
135.61	2.26	expectrating	5	high_cue	n/a	26.36	Moderate	26.36	Moderate	1.67	0.59	h003.png
172.4	1.75	expectrating	6	high_cue	n/a	29.86	Strong	29.86	Strong	0.57	1.18	h049.png
207.3	1.2	expectrating	7	low_cue	n/a	20.36	Moderate	20.36	Moderate	0.05	1.15	l013.png
236.19	1.68	expectrating	8	high_cue	n/a	27.8	Moderate	27.8	Moderate	0.5	1.18	h028.png
268.51	1.51	expectrating	9	low_cue	n/a	20.26	Moderate	20.26	Moderate	0.83	0.67	l010.png
297.3	1.62	expectrating	10	high_cue	n/a	19.89	Moderate	19.89	Moderate	0.28	1.33	h038.png
330.0	2.03	expectrating	11	low_cue	n/a	12.98	Moderate	12.98	Moderate	0.88	1.15	l016.png
369.39	1.75	expectrating	12	low_cue	n/a	6.01	Weak	6.01	Weak	0.45	1.3	l034.png
21.29	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afaff_H.mp4
61.39	7.01	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
91.99	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeaff_H.mp4
114.49	7.01	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeunaff_M.mp4
