,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.495580196380615,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,0,low_cue,med_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz
1,33.806140184402466,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,1,low_cue,low_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz
2,74.20454001426697,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,2,low_cue,high_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz
3,103.79891014099121,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,3,high_cue,low_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz
4,138.29510021209714,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,4,high_cue,med_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz
5,178.0932800769806,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,5,high_cue,high_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz
6,206.70395016670227,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,6,high_cue,low_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz
7,242.00045013427732,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,7,low_cue,high_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz
8,270.79452013969416,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,8,high_cue,high_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz
9,306.4911601543426,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,9,low_cue,med_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz
10,333.50123000144964,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,10,high_cue,med_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz
11,372.0989601612091,1.0,cue,sub-0102,ses-01,run-06,vicarious,cue,11,low_cue,low_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz
12,7.513000011444093,4.0,expectrating,sub-0102,ses-01,run-06,vicarious,expectrating,0,low_cue,med_stim,,,sub-0102_ses-01_run-06_runtype-vicarious_event-expectrating_trial-000_cuetype-low.nii.gz
