onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.01	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
39.61	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
72.51	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
105.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
129.41	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
167.91	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
200.5	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
237.0	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png
268.51	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
296.41	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
330.7	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
372.0	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
7.21	1.46	expectrating	1	high_cue	n/a	36.67	Strong	36.67	Strong	0.4	1.06	h048.png
42.81	1.12	expectrating	2	high_cue	n/a	57.14	Strong	57.14	Strong	0.3	0.82	h028.png
74.51	2.23	expectrating	3	high_cue	n/a	55.93	Strong	55.93	Strong	0.65	1.58	h016.png
107.3	2.59	expectrating	4	low_cue	n/a	19.09	Moderate	19.09	Moderate	0.83	1.76	l031.png
133.31	3.7	expectrating	5	high_cue	n/a	40.55	Strong	40.55	Strong	0.6	3.1	h035.png
171.11	1.22	expectrating	6	low_cue	n/a	0.24	No sensation	0.24	No sensation	0.05	1.17	l001.png
202.5	2.15	expectrating	7	high_cue	n/a	73.83	Very Strong	73.83	Very Strong	0.82	1.34	h023.png
240.2	2.31	expectrating	8	high_cue	n/a	94.9	Very Strong	94.9	Very Strong	0.52	1.79	h019.png
271.71	1.38	expectrating	9	low_cue	n/a	8.76	Weak	8.76	Weak	0.07	1.32	l050.png
298.31	1.58	expectrating	10	low_cue	n/a	0.23	No sensation	0.23	No sensation	0.37	1.22	l033.png
332.4	1.06	expectrating	11	low_cue	n/a	0.0		0.0		0.13	0.92	l021.png
373.62	1.67	expectrating	12	low_cue	n/a	0.0		0.0		0.55	1.12	l018.png
19.2	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1afunaff_L.mp4
50.5	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
