,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.49822998046875,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,0,low_cue,med_stim,0.465809082764994,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz
1,33.792109966278076,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,1,low_cue,low_stim,0.920334966849057,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
2,74.19051003456116,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,2,low_cue,high_stim,5.92236302146646,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz
3,103.7848801612854,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,3,high_cue,low_stim,64.2592916437672,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz
4,138.2977499961853,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,4,high_cue,med_stim,63.0121094182515,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
5,178.09592008590698,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,5,high_cue,high_stim,56.437256218907606,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
6,206.68991994857788,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,6,high_cue,low_stim,69.2200349453035,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz
7,241.98642015457156,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,7,low_cue,high_stim,5.77948582515591,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
8,270.7971601486206,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,8,high_cue,high_stim,51.051732108794,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
9,306.49380993843084,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,9,low_cue,med_stim,4.06857967684541,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
10,333.48721003532415,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,10,high_cue,med_stim,64.7743543018758,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz
11,372.0849299430847,1.0,cue,sub-0037,ses-03,run-01,cognitive,cue,11,low_cue,low_stim,6.66961984231233,,sub-0037_ses-03_run-01_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz
