onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.77	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
33.08	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
61.08	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png
86.47	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
114.78	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
138.47	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
163.48	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
209.38	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.58	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
270.97	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
317.57	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
358.07	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
7.21	3.07	expectrating	1	high_cue	n/a	64.69	Very Strong	64.69	Very Strong	0.35	2.72	h021.png
34.88	2.02	expectrating	2	low_cue	n/a	4.38	Weak	4.38	Weak	0.05	1.97	l008.png
63.2	2.37	expectrating	3	low_cue	n/a	6.21	Weak	6.21	Weak	0.63	1.74	l042.png
89.59	2.45	expectrating	4	low_cue	n/a	16.77	Moderate	16.77	Moderate	0.68	1.77	l043.png
117.18	1.58	expectrating	5	high_cue	n/a	69.74	Very Strong	69.74	Very Strong	0.5	1.08	h004.png
140.57	2.24	expectrating	6	high_cue	n/a	108.73	Strongest sensation of any kind	108.73	Strongest sensation of any kind	0.73	1.51	h017.png
165.58	1.63	expectrating	7	high_cue	n/a	72.3	Very Strong	72.3	Very Strong	0.43	1.2	h046.png
211.48	2.38	expectrating	8	high_cue	n/a	38.98	Strong	38.98	Strong	0.2	2.18	h003.png
237.68	2.07	expectrating	9	low_cue	n/a	13.7	Moderate	13.7	Moderate	0.38	1.69	l053.png
274.07	1.82	expectrating	10	low_cue	n/a	27.8	Moderate	27.8	Moderate	0.57	1.26	l022.png
319.98	3.39	expectrating	11	low_cue	n/a	16.98	Moderate	16.98	Moderate	0.07	3.32	l029.png
361.17	3.78	expectrating	12	high_cue	n/a	65.5	Very Strong	65.5	Very Strong	0.1	3.68	h042.png
17.77	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
46.17	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
71.77	7.01	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
100.77	7.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
124.57	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
147.87	7.01	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
178.37	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
218.37	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
252.47	7.02	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
285.37	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
327.37	7.01	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
377.47	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
27.2	1.98	outcomerating	1	high_cue	low_stim	29.86	Strong	29.86	Strong	0.3	1.68	task-vicarious_scale.png
56.09	1.79	outcomerating	2	low_cue	low_stim	14.37	Moderate	14.37	Moderate	0.05	1.74	task-vicarious_scale.png
81.39	2.29	outcomerating	3	low_cue	med_stim	21.37	Moderate	21.37	Moderate	0.45	1.84	task-vicarious_scale.png
110.1	2.47	outcomerating	4	low_cue	high_stim	57.46	Strong	57.46	Strong	0.57	1.9	task-vicarious_scale.png
133.89	3.28	outcomerating	5	high_cue	med_stim	123.35	Strongest sensation of any kind	123.35	Strongest sensation of any kind	0.55	2.73	task-vicarious_scale.png
157.58	1.65	outcomerating	6	high_cue	high_stim	58.92	Strong	58.92	Strong	0.5	1.15	task-vicarious_scale.png
197.6	3.04	outcomerating	7	high_cue	low_stim	26.67	Moderate	26.67	Moderate	0.53	2.5	task-vicarious_scale.png
229.69	1.49	outcomerating	8	high_cue	high_stim	77.7	Very Strong	77.7	Very Strong	0.32	1.17	task-vicarious_scale.png
265.09	3.15	outcomerating	9	low_cue	low_stim	18.58	Moderate	18.58	Moderate	1.57	1.58	task-vicarious_scale.png
296.58	3.83	outcomerating	10	low_cue	med_stim	32.91	Strong	32.91	Strong	0.77	3.07	task-vicarious_scale.png
337.08	1.55	outcomerating	11	low_cue	high_stim	36.36	Strong	36.36	Strong	0.05	1.5	task-vicarious_scale.png
394.09	2.0	outcomerating	12	high_cue	med_stim	32.22	Strong	32.22	Strong	0.63	1.37	task-vicarious_scale.png
