Thal_VPLM_R,Thal_VPLM_L,Thal_IL,Thal_MD,Hythal,pbn_R,pbn_L,Bstem_PAG,rvm_R,Amy_R,Amy_L,dpIns_L,dpIns_R,S2_L,S2_R,mIns_L,mIns_R,aIns_L,aIns_R,aMCC_MPFC,s1_foot_L,s1_foot_R,s1_handplus_L,s1_handplus_R,singletrial_fname
-0.041841771453619,-0.0431325398385525,-0.0386045947670937,0.0353112816810608,-0.152522027492523,0.861894607543945,-0.0309717617928982,-0.0570998936891556,0.232920184731483,0.367098301649094,0.300246179103851,0.192556649446487,0.372976362705231,0.393334090709686,0.378325313329697,0.33243715763092,0.424236297607422,0.206672489643097,0.312041789293289,0.31010577082634,0.202538579702377,0.194389760494232,0.259791910648346,0.195094883441925,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz
0.0976205915212631,0.256361037492752,0.335097700357437,0.494888454675674,0.312550216913223,0.136967554688454,0.368783444166183,-0.0374322198331356,0.486744403839111,0.522434592247009,0.452077925205231,0.217649862170219,0.34505358338356,0.379924267530441,0.431603133678436,0.38863816857338,0.199543699622154,0.503470361232758,0.557565629482269,0.468710482120514,0.14440430700779,0.233672738075256,0.274048149585724,0.21344268321991,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
-0.0911200493574142,-0.209102049469948,-0.0636534243822098,0.0285019129514694,-0.0911908596754074,-0.0621220134198666,-0.117150887846947,-0.0246638897806406,-0.137139648199081,0.206554755568504,0.320724159479141,0.00214974745176733,0.128423437476158,0.0728007480502129,0.139519244432449,0.228552728891373,0.236766338348389,0.0713629424571991,0.300830721855164,0.12489715218544,-0.0071009611710906,-0.0414193198084831,0.0203325562179089,0.0832477286458015,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz
-0.159954875707626,-0.0525608845055103,0.0909891128540039,0.0152267292141914,-0.0333465747535229,-0.0567619279026985,0.154893979430199,-0.000678569078445435,0.176048099994659,0.311093270778656,0.00186000089161098,0.0275783110409975,0.1385308355093,0.101143896579742,0.174036428332329,0.276327252388,0.255471736192703,0.290085226297379,0.415662735700607,0.263059914112091,0.0519828051328659,0.050141915678978,0.0573813617229462,0.0550726614892483,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
-0.0459049083292484,-0.196374729275703,0.0826324597001076,0.236557617783546,-0.0690263286232948,0.2542844414711,0.120419554412365,0.0533854961395264,-0.019568894058466,0.138023480772972,0.168782949447632,-0.0571200586855412,0.173525676131248,0.047492403537035,0.124983675777912,0.114892847836018,0.156858056783676,0.224581092596054,0.263722389936447,0.193183556199074,0.0842687860131264,0.108968243002892,0.0313063263893127,0.0449345707893372,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
-0.153570428490639,0.159853488206863,0.0992809757590294,0.245371311903,-0.216947481036186,0.449576258659363,0.581373035907745,-0.0569369904696941,-0.0580550171434879,-0.0443714819848537,0.0288497339934111,0.086598314344883,0.0459300950169563,0.157061889767647,0.166126862168312,0.0653599426150322,0.339588910341263,0.0877968445420265,0.23531237244606,0.144161775708199,0.112963631749153,0.0496507547795773,0.140803545713425,0.15035642683506,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz
0.0479258112609386,0.181144997477531,0.0685529559850693,0.0376474037766457,-0.00538777885958552,-0.163804277777672,-0.212314322590828,0.127283677458763,0.098794236779213,-0.0232271458953619,-0.308530509471893,0.0824669897556305,0.152043759822845,0.16698756814003,0.18048232793808,0.00972495228052139,-0.0245763175189495,0.0604309476912022,0.183976694941521,0.0403908081352711,0.042069923132658,0.0292511954903603,0.00226211058907211,-0.0147576378658414,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz
0.0154330926015973,0.0260461568832397,0.263911217451096,0.513403713703156,-0.107103668153286,0.124417021870613,0.00239556469023228,-0.111568406224251,0.140300214290619,0.394777864217758,0.313131898641586,0.0532863102853298,0.223845183849335,0.22273713350296,0.226238176226616,0.292619645595551,0.378050237894058,0.299206882715225,0.474082678556442,0.292761147022247,0.112915135920048,0.164583593606949,0.116090461611748,0.0921433046460152,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz
-0.177209407091141,-0.105847515165806,0.123160980641842,0.437226891517639,0.0795496851205826,0.242869764566422,0.12676827609539,-0.00529030105099082,0.191001236438751,0.278660625219345,0.142902657389641,0.190783143043518,0.280766159296036,0.32645258307457,0.353577792644501,0.114052206277847,0.318770557641983,0.108249887824059,0.172428905963898,0.32050147652626,0.323061645030975,0.200238466262817,0.172812834382057,0.0715751349925995,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.00168213725555688,-0.0414687246084213,0.140335902571678,0.351243644952774,0.0612144023180008,0.342742443084717,0.38102263212204,-0.0471172593533993,0.254787504673004,0.13726843893528,0.150767043232918,-0.00424084393307567,-0.0549154654145241,-0.0402736440300941,-0.00684354081749916,0.146300315856934,0.0283036921173334,0.310988992452621,0.436027675867081,0.246787190437317,-0.0219368543475866,-0.097787618637085,0.0412961170077324,-0.0310614053159952,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz
-0.107206337153912,-0.178663194179535,-0.00162385764997452,-0.0634336844086647,0.0603094510734081,-0.0858342945575714,-0.313228011131287,0.0672259628772736,0.141809329390526,-0.202273443341255,-0.178341716527939,0.0698716267943382,0.0521996170282364,0.0959493517875671,0.12102122604847,0.028162207454443,-0.0436495915055275,-0.00792582891881466,-0.0577072463929653,0.0260558426380157,-0.0210714899003506,-0.0273612178862095,-0.0840026885271072,-0.048706877976656,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
-0.250153362751007,-0.284339219331741,-0.0591374151408672,-0.0525169298052788,0.0388012900948524,0.224677920341492,0.0623997710645199,0.112918205559254,0.157869353890419,0.235899925231934,0.0220147296786308,0.190931528806686,0.128119766712189,0.224683150649071,0.211626917123795,0.222213581204414,0.154882833361626,0.145507156848907,0.336929261684418,0.180823087692261,0.116530016064644,0.143423900008202,0.0615165941417217,0.0750829428434372,sub-0101_ses-01_run-01_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
