Thal_VPLM_R,Thal_VPLM_L,Thal_IL,Thal_MD,Hythal,pbn_R,pbn_L,Bstem_PAG,rvm_R,Amy_R,Amy_L,dpIns_L,dpIns_R,S2_L,S2_R,mIns_L,mIns_R,aIns_L,aIns_R,aMCC_MPFC,s1_foot_L,s1_foot_R,s1_handplus_L,s1_handplus_R,singletrial_fname
-0.114165566861629,-0.299343824386597,-0.0569307953119278,0.149405956268311,-0.0516613163053989,0.169762969017029,-0.268219977617264,0.154413670301437,0.105320386588573,0.419295698404312,0.281460672616959,0.295203387737274,0.332895874977112,0.506710886955261,0.487889468669891,0.248543828725815,0.229834586381912,-0.10566570609808,0.151987090706825,0.271769881248474,0.32188093662262,0.43698787689209,0.0623580850660801,0.334733724594116,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz
0.224332392215729,0.58897340297699,0.730451107025146,0.813219785690308,0.85808789730072,0.932852029800415,0.600154161453247,0.866065979003906,0.409365713596344,0.635790228843689,1.1067042350769,0.830835342407227,0.660768389701843,1.22677493095398,0.916262567043304,0.650742411613464,0.565031230449677,0.71962583065033,1.18564832210541,0.75215482711792,0.620727300643921,0.608063220977783,0.548790633678436,0.589864611625671,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
-0.357657700777054,-0.40995118021965,-0.0745853260159492,0.309576481580734,0.373851627111435,0.173308610916138,-0.123681269586086,0.187300100922585,-0.00419183913618326,0.589851081371307,0.749103367328644,0.453026205301285,0.361316025257111,0.592079341411591,0.494530856609344,0.175693854689598,0.0972865968942642,0.00220569735392928,0.128411933779716,0.417220890522003,0.460414439439774,0.485072106122971,0.395508259534836,0.330455988645554,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz
0.390711903572083,0.712949514389038,1.10003995895386,1.38245940208435,1.02371942996979,1.10186088085175,0.419763714075089,1.04020476341248,0.802037954330444,1.18977522850037,1.54749631881714,1.63698184490204,1.28868973255157,2.10246515274048,1.81586802005768,1.16645538806915,1.13296139240265,1.22418034076691,1.75267696380615,1.2957512140274,1.25376415252686,1.32105708122253,1.26882934570312,1.33514654636383,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
0.0607984848320484,0.485901325941086,0.370863229036331,0.306150704622269,0.188065454363823,0.0941501557826996,0.467213422060013,0.702421963214874,0.194166347384453,0.517641484737396,0.375653624534607,0.371772110462189,0.469289362430573,0.580192744731903,0.47177529335022,0.185797363519669,0.235896855592728,0.160854503512383,0.161935493350029,0.715316653251648,0.585406899452209,0.491528928279877,0.586119949817657,0.396685123443604,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
0.864021241664886,1.14073479175568,1.16341042518616,0.993367552757263,0.296473771333694,0.736906588077545,0.76514995098114,0.792254030704498,0.911836683750153,1.02677023410797,0.805284261703491,0.795316576957703,0.924778342247009,1.21363008022308,0.962188124656677,0.512605309486389,0.795231699943542,0.67842823266983,0.856093287467957,0.970470786094666,0.839418590068817,0.6626957654953,0.91695898771286,0.847550094127655,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz
-0.202461525797844,-0.0733035206794739,0.117848314344883,0.317082226276398,0.0598829463124275,0.122259572148323,0.167969420552254,0.493436247110367,0.013716034591198,0.472198724746704,0.422960728406906,0.201458483934402,-0.0169715955853462,0.437390297651291,0.317738026380539,0.25088894367218,0.203028321266174,-0.132172539830208,0.24318465590477,0.310206890106201,0.33168613910675,0.463247954845428,0.358988702297211,0.373804777860641,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz
-0.484016358852386,-0.534677565097809,-0.221344605088234,0.0678368806838989,0.323011964559555,0.802007615566254,0.175039321184158,0.706586837768555,0.18827149271965,0.622858822345734,0.644898116588593,0.364115297794342,0.156003773212433,0.721900641918182,0.506316959857941,0.29954981803894,0.116918876767159,0.207221075892448,0.647475123405457,0.565784335136414,0.651163399219513,0.636586666107178,0.21844008564949,0.29863628745079,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz
0.599635183811188,0.838847100734711,0.835273087024689,0.742396354675293,0.71085125207901,0.690724492073059,0.440127730369568,0.393736332654953,0.243257969617844,0.282958686351776,0.960952460765839,0.701915919780731,0.69301164150238,1.02204120159149,0.801100611686707,0.252835899591446,0.428075879812241,0.120340168476105,0.328298032283783,0.786269843578339,0.91681981086731,0.852689385414124,0.671209216117859,0.63475888967514,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.196425780653954,-0.143374875187874,-0.0594844594597816,0.0976525172591209,-0.14903824031353,0.395834714174271,-0.00940421409904957,0.360085666179657,-0.155215442180634,0.64974057674408,0.662289321422577,0.110326036810875,0.143033653497696,0.161617085337639,0.137051999568939,-0.0376120693981647,0.0557907000184059,-0.0459632463753223,0.133684858679771,0.368917852640152,0.225868478417397,0.105183057487011,0.149414226412773,-0.0200872998684645,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz
0.406108111143112,0.233626559376717,0.650954306125641,0.680779159069061,0.822957158088684,0.461355805397034,0.0108509128913283,0.445941358804703,0.154898092150688,0.479584068059921,0.975669085979462,1.10433316230774,0.932329475879669,1.57510030269623,1.32083380222321,0.892005145549774,0.760391294956207,0.868297457695007,1.26164758205414,1.00262069702148,1.32915663719177,1.50441288948059,1.08496451377869,1.23089921474457,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
0.689545392990112,1.49214494228363,1.37970423698425,1.32613039016724,0.578933477401733,0.823865532875061,0.759358286857605,1.28883326053619,0.431029111146927,1.06586396694183,0.915558755397797,0.859156847000122,0.864142775535583,1.54311037063599,0.940193891525269,0.465979218482971,0.625588774681091,0.378896683454514,0.947984337806702,1.03528535366058,1.00676369667053,0.968305766582489,0.798436641693115,0.742529988288879,sub-0114_ses-01_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
0.227989062666893,-0.00564834102988243,-0.245902091264725,-0.708175003528595,-0.354692995548248,0.739305257797241,0.734626173973083,1.09332036972046,0.86999648809433,0.376599222421646,-0.516710638999939,0.0911761969327927,0.249049946665764,0.162935465574265,0.37526074051857,0.242444574832916,0.416211068630219,-0.0310832429677248,0.264211088418961,0.111127391457558,0.0730739310383797,0.143693566322327,0.352344959974289,0.320739835500717,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
0.273590445518494,0.455867648124695,0.62660539150238,0.760495603084564,0.0465817376971245,1.09646904468536,1.59637176990509,0.737742245197296,1.40728652477264,0.951623618602753,0.319187104701996,0.520140290260315,0.626718640327454,0.674080729484558,0.720679879188538,-0.125139445066452,0.383305430412292,-0.14826887845993,0.470752090215683,0.470760315656662,0.67907977104187,0.781340539455414,0.59763765335083,0.742706298828125,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
0.369509309530258,0.330787509679794,0.769207179546356,1.3092395067215,0.543237268924713,1.8246077299118,1.47025299072266,1.95934760570526,1.7214959859848,0.86700439453125,1.09975504875183,1.38258588314056,1.54338347911835,1.95432758331299,1.62184798717499,0.875925362110138,0.930269539356232,0.590071022510529,1.17127215862274,1.16991937160492,1.9632602930069,1.93608868122101,1.57661330699921,1.54789900779724,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz
-0.138896748423576,-0.0704207494854927,-0.0639415085315704,0.174805596470833,-1.07275140285492,1.14672100543976,1.71545004844666,1.21187663078308,0.805793404579163,0.448598295450211,-0.598732471466064,0.589166760444641,0.397127330303192,0.760876417160034,0.691862106323242,0.367084234952927,0.210110872983932,0.0665910840034485,0.324900925159454,0.310396701097488,0.0830127969384193,0.305129379034042,0.934992015361786,0.56553727388382,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
0.399645507335663,0.863720417022705,0.724705755710602,0.921279907226562,0.249493688344955,0.930425703525543,0.805027008056641,0.620221793651581,1.16431486606598,0.573739469051361,0.323382586240768,0.829012632369995,0.757822573184967,1.11855828762054,0.834507822990417,0.231086671352386,0.29221910238266,0.11266715079546,0.69166773557663,0.612699568271637,1.24466514587402,1.17670583724976,1.07471990585327,0.922779262065887,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
0.643006980419159,0.345959693193436,0.789346694946289,1.34755945205688,0.230063527822495,2.17002391815186,1.89587545394897,1.76812994480133,1.44539451599121,1.16760849952698,0.646052300930023,1.40797901153564,1.47258806228638,1.60347247123718,1.46388912200928,0.595158338546753,0.87102347612381,0.471864432096481,0.948997914791107,0.841936349868774,1.2380108833313,1.4225389957428,1.55540478229523,1.65367805957794,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz
-0.0549029111862183,-0.249320149421692,0.226253092288971,0.686237633228302,0.360489577054977,1.66106176376343,1.44610989093781,1.27453923225403,0.811364710330963,0.428878337144852,0.420888155698776,0.800838470458984,0.544996619224548,0.991892397403717,0.853838622570038,0.550091862678528,0.400892347097397,0.491077661514282,0.972597360610962,0.640080034732819,0.773928344249725,0.702731728553772,0.640583276748657,0.561105966567993,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz
0.370853364467621,0.185655280947685,0.498495161533356,0.561523139476776,-0.489605128765106,1.7845606803894,2.03842234611511,1.40008676052094,1.07371401786804,0.398778825998306,-0.457074850797653,0.609038114547729,0.833341658115387,0.753198385238647,0.828248977661133,0.244214534759521,0.406458854675293,0.248709961771965,0.836824774742126,0.560590267181396,1.06060469150543,1.01800298690796,0.705810070037842,0.674099504947662,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz
0.477849572896957,0.891704499721527,1.12139844894409,1.42952311038971,0.48758202791214,2.8331778049469,1.82504904270172,1.97924542427063,1.83929121494293,0.709271550178528,1.13268148899078,1.68947017192841,1.59450888633728,2.46805834770203,2.01095724105835,1.08040499687195,1.15652430057526,0.930228888988495,1.48958218097687,1.20072317123413,1.37849748134613,1.30148327350616,1.58093416690826,1.45782613754272,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
0.517659485340118,0.381243824958801,0.886093139648438,1.62502360343933,0.206258371472359,1.88740134239197,1.46432971954346,2.11018061637878,1.61513423919678,1.09391438961029,0.761499166488647,1.12178194522858,1.15413236618042,1.61309456825256,1.45514130592346,0.695602476596832,0.731030285358429,0.658287465572357,1.13470244407654,0.787164390087128,1.08364713191986,1.21521282196045,1.12736809253693,1.33966219425201,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz
0.329132288694382,0.166808739304543,0.990279078483582,2.19341254234314,1.56106281280518,1.6921923160553,1.41173768043518,1.47616076469421,1.06176269054413,1.18152499198914,1.82952857017517,2.0811607837677,1.73537719249725,2.44848132133484,2.08070111274719,1.36272358894348,1.07142806053162,1.07406842708588,1.48964214324951,1.56091725826263,2.03668403625488,1.76847112178802,1.74937534332275,1.65803718566895,sub-0114_ses-01_run-04_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz
