Thal_VPLM_R,Thal_VPLM_L,Thal_IL,Thal_MD,Hythal,pbn_R,pbn_L,Bstem_PAG,rvm_R,Amy_R,Amy_L,dpIns_L,dpIns_R,S2_L,S2_R,mIns_L,mIns_R,aIns_L,aIns_R,aMCC_MPFC,s1_foot_L,s1_foot_R,s1_handplus_L,s1_handplus_R,singletrial_fname
-0.262105792760849,-0.0663803741335869,-0.132439494132996,0.0481264106929302,-0.278499722480774,0.508732855319977,0.0756416991353035,-0.278253763914108,0.230091467499733,0.670505821704865,0.182782247662544,0.451984614133835,0.539103448390961,0.46291309595108,0.381208121776581,0.182244762778282,0.315608829259872,0.0428773835301399,0.387193530797958,0.507999956607819,0.279562473297119,0.270034492015839,0.0851369649171829,0.347726613283157,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz
0.335810214281082,0.115774758160114,0.268393635749817,0.104139156639576,0.102437481284142,-0.154556468129158,-0.302071779966354,-0.291636019945145,-0.401023507118225,0.661834418773651,0.427140533924103,0.494649589061737,0.4858039021492,0.39578902721405,0.85804271697998,0.561930954456329,0.772753655910492,0.760408461093903,1.31943035125732,0.85180002450943,-0.0306871440261602,-0.173002034425735,0.237718433141708,0.300984740257263,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
0.218380138278008,-0.096541129052639,0.0416652709245682,0.0374447926878929,0.191162824630737,0.308491498231888,0.133832588791847,-0.155089870095253,-0.13303479552269,0.634801864624023,0.620449185371399,0.452909827232361,0.754080355167389,0.596621870994568,0.930153071880341,0.470228642225266,0.812755107879639,0.668640792369843,0.859517753124237,0.874589860439301,0.220727875828743,0.239491999149323,0.431955367326736,0.663893818855286,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
-0.13469423353672,-0.278764218091965,-0.296737998723984,-0.42317870259285,-0.424069225788116,-0.0726182982325554,-0.493238806724548,-0.367438644170761,-0.667664170265198,0.266430079936981,0.0749388337135315,0.188154086470604,0.150820821523666,0.236916080117226,0.240130811929703,0.298825114965439,0.463077068328857,0.214289486408234,0.59798789024353,0.202963054180145,-0.338129609823227,-0.448891073465347,-0.0568902082741261,0.082567073404789,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz
-0.0887386426329613,-0.360285311937332,-0.311101466417313,-0.363181293010712,-0.139033123850822,-0.147674292325974,-0.123069323599339,-0.181623637676239,0.0356937684118748,0.0554646216332912,-0.666399896144867,0.0462868846952915,0.186789363622665,0.0533546209335327,0.0642315968871117,0.164026066660881,0.199319094419479,0.333702594041824,0.651828348636627,0.301632255315781,0.341440975666046,0.190478295087814,0.0397764556109905,0.109692208468914,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
0.186769559979439,0.10142394900322,-0.065496638417244,0.0366346575319767,-0.126221165060997,-0.0138037307187915,-0.229086399078369,-0.450899958610535,-0.324569225311279,0.958716511726379,0.701186060905457,0.793953776359558,0.908036530017853,0.939493417739868,1.4312424659729,0.644201099872589,0.93743485212326,0.742119312286377,1.14178133010864,1.13266789913177,0.626236498355865,0.532746016979218,0.691377222537994,0.781594276428223,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz
-0.742604792118073,-0.941778361797333,-1.14649403095245,-1.27553021907806,-0.363436549901962,0.348913878202438,-0.103016465902328,-0.114369675517082,-0.685907363891602,-0.201072841882706,-0.547712028026581,-0.393285781145096,-0.21579897403717,-0.458248496055603,-0.352390319108963,-0.103577770292759,-0.102162815630436,-0.168230056762695,-0.103950455784798,-0.302214235067368,-0.231435120105743,-0.243766263127327,-0.476842075586319,-0.508126139640808,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz
-0.155153021216393,-0.218698397278786,0.0268112737685442,0.134226024150848,-0.218606680631638,0.598114371299744,0.403746426105499,-0.0745403990149498,0.746301710605621,0.560890257358551,0.0378511026501656,0.22690412402153,0.821848273277283,0.160850271582603,0.833251118659973,-0.0257766544818878,0.407149016857147,0.139154091477394,0.667166948318481,0.886267423629761,1.15886080265045,1.21510052680969,0.490437209606171,0.523083090782166,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz
0.727410316467285,0.565106213092804,0.862778782844543,0.559982180595398,0.073170118033886,-0.0336354039609432,-0.0630348548293114,0.241507440805435,-0.373661488294601,0.908580183982849,0.591374933719635,0.571047186851501,0.717675805091858,0.897621214389801,1.12859678268433,0.924652516841888,0.899845480918884,1.03172743320465,1.27935147285461,1.2440801858902,-0.00951370503753424,-0.105384886264801,0.535366237163544,0.764159500598907,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.0661516934633255,-0.393604874610901,-0.352724552154541,-0.41314423084259,-0.0591204278171062,0.208783999085426,0.347897201776505,0.732588827610016,0.252309709787369,0.000581193715333939,-0.51074206829071,0.0482900179922581,0.167972400784492,-0.116270191967487,0.137542143464088,0.0379852801561356,0.193067282438278,0.0651389956474304,0.392872005701065,0.0420637540519238,0.215203374624252,0.300260335206985,0.197304949164391,0.255118012428284,sub-0051_ses-01_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
