Thal_VPLM_R,Thal_VPLM_L,Thal_MD,dpIns_L,dpIns_R,aMCC_MPFC,singletrial_fname
-0.0606359913945198,-0.032123040407896,0.139247089624405,0.141471683979034,0.252091348171234,0.551443040370941,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz
-0.0476616024971008,0.108353607356548,0.000731245847418904,0.180838257074356,0.308102577924728,0.32174876332283,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz
0.0277850981801748,-0.160574778914452,-0.130432844161987,0.0454111732542515,0.0204787272959948,0.219434335827827,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
-0.0625038668513298,-0.137170314788818,-0.107485011219978,0.000335591146722436,0.0619495138525963,0.269416302442551,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz
0.227515950798988,0.198957368731499,0.075510136783123,0.128474622964859,0.215884059667587,0.132777750492096,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
-0.041877705603838,-0.122198082506657,0.21275033056736,0.0456834062933922,0.103101253509521,0.374061465263367,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz
-0.0216065216809511,-0.210843145847321,-0.178679466247559,-0.0173632260411978,0.0366183668375015,0.229895308613777,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz
0.185927554965019,0.277795761823654,0.273800939321518,0.0329328700900078,0.181608930230141,0.14564548432827,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz
0.449767708778381,0.186034455895424,0.379711776971817,0.167281314730644,0.289280921220779,0.878698527812958,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz
-0.00198526005260646,0.162782937288284,0.0253919307142496,0.132052913308144,0.192625999450684,0.27426016330719,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz
-0.125432252883911,0.0306807029992342,0.0377636253833771,0.100850977003574,0.0856455564498901,0.267824769020081,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz
0.0449864007532597,-0.32295498251915,-0.054122194647789,-0.0661307573318481,0.0997338145971298,-0.0330395065248013,sub-0014_ses-03_run-01_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz
0.20534186065197,0.0785880163311958,0.169550001621246,0.260249853134155,0.428608357906342,0.391488283872604,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz
0.120609983801842,0.187563359737396,0.526269495487213,0.195170998573303,0.400098294019699,0.517499685287476,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz
0.165919244289398,0.170946404337883,0.321284025907516,0.293246805667877,0.423433899879456,0.578770875930786,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz
0.0983897224068642,0.250796467065811,0.271136522293091,0.146305233240128,0.302631229162216,0.344446301460266,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz
0.311052441596985,0.229112148284912,0.363908857107162,0.0238444209098816,0.209402337670326,0.393823802471161,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz
0.341553717851639,0.524395227432251,0.602244555950165,0.333023190498352,0.547102093696594,0.716869950294495,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz
0.232471853494644,-0.217513561248779,0.000235254541621543,-0.0271569527685642,0.0250426419079304,0.415630996227264,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz
0.217676743865013,0.399869948625565,0.358484715223312,0.219637513160706,0.417538911104202,0.401971876621246,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz
0.194132193922997,0.3751320540905,0.427037805318832,0.157875597476959,0.210130766034126,0.491019278764725,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz
0.364033252000809,0.24264632165432,0.381064116954803,0.168269723653793,0.364567935466766,0.510733127593994,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz
0.349959641695023,0.634211897850037,0.878697633743286,0.33263310790062,0.621138751506805,0.650812566280365,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz
0.171528577804565,-0.203499183058739,0.210785210132599,0.319946229457855,0.426778793334961,0.221257537603378,sub-0014_ses-03_run-05_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz
-0.0579285807907581,-0.349153280258179,-0.189542800188065,0.129336819052696,0.267554730176926,-0.0338320173323154,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
-0.00139946071431041,0.0611484609544277,0.143920332193375,0.0636866837739944,0.184224367141724,-0.0364767722785473,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
0.0732568204402924,0.119297236204147,0.402329593896866,0.184108480811119,0.322108834981918,0.350477993488312,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz
-0.0225700847804546,0.352808594703674,0.131617844104767,0.0982040092349052,0.483654707670212,0.0973969772458076,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
-0.0431950576603413,0.0276294257491827,0.445557653903961,0.313676416873932,0.303276091814041,0.759152233600616,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz
0.0346398949623108,0.0518165044486523,0.176315814256668,0.0531788244843483,0.263412773609161,0.208548441529274,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz
0.0207241661846638,-0.0648010820150375,-0.0253096166998148,0.268847078084946,0.307110607624054,0.422933578491211,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz
0.202063664793968,0.12378603219986,0.188062861561775,0.0558502674102783,0.239796042442322,0.448782712221146,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz
-0.139381691813469,-0.249595418572426,0.234815612435341,0.0176933966577053,0.0136293238028884,-0.152977809309959,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz
0.224207699298859,0.451990246772766,0.591462433338165,0.306271433830261,0.557533979415894,0.467875242233276,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz
-0.0770574286580086,-0.120239742100239,0.299603551626205,0.238714188337326,0.406892627477646,0.664961099624634,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz
-0.223713368177414,0.00540763000026345,-0.0318209789693356,0.0113825043663383,0.233874127268791,0.107325300574303,sub-0014_ses-04_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz
0.125995799899101,-0.129133120179176,0.687104225158691,0.422748237848282,0.560172200202942,0.348604291677475,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz
0.156641885638237,-0.0698338225483894,0.116382874548435,0.0683904960751534,0.122370347380638,0.0396675541996956,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz
-0.0390717424452305,-0.216826140880585,0.165126666426659,0.256579279899597,0.241981461644173,0.640207469463348,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz
0.139318242669106,-0.0505644679069519,0.480782687664032,0.162161454558372,0.286442190408707,0.468782126903534,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz
-0.199371039867401,-0.193171560764313,0.102079719305038,0.0144126303493977,0.0312334708869457,-0.11750665307045,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz
-0.086664155125618,-0.0150094935670495,0.0784937217831612,0.206189945340157,0.235924005508423,0.530723750591278,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz
-0.119344711303711,-0.324744582176208,-0.0877718180418015,0.0425733365118504,0.153346121311188,-0.0488854981958866,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz
-0.187067642807961,-0.430662900209427,-0.0248980578035116,0.00244105840101838,0.136588796973228,0.302610903978348,sub-0014_ses-04_run-04_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz
