Thal_VPLM_R,Thal_VPLM_L,Thal_IL,Thal_MD,Hythal,pbn_R,pbn_L,Bstem_PAG,rvm_R,Amy_R,Amy_L,dpIns_L,dpIns_R,S2_L,S2_R,mIns_L,mIns_R,aIns_L,aIns_R,aMCC_MPFC,s1_foot_L,s1_foot_R,s1_handplus_L,s1_handplus_R,singletrial_fname
0.105238564312458,0.285140991210938,0.188849374651909,-0.224979266524315,-0.342154085636139,-0.270535290241241,-0.0111046629026532,0.741143107414246,-0.616688907146454,-0.135390266776085,0.440436452627182,0.442332088947296,0.356097191572189,0.72724324464798,0.524137020111084,0.453582108020782,0.371605575084686,0.308578372001648,0.192541465163231,0.39576581120491,0.27833616733551,0.118599519133568,0.0984758734703064,0.148295968770981,sub-0111_ses-01_run-05_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
0.0559163093566895,-0.0308295637369156,0.245600178837776,0.14090259373188,0.22379757463932,0.22695155441761,-0.435713678598404,0.394716024398804,0.121665395796299,0.294096291065216,0.242765620350838,0.0333329513669014,0.211539655923843,0.272991418838501,0.370347440242767,0.163871064782143,0.176796168088913,0.0415877103805542,0.173353806138039,0.277156352996826,0.0340707041323185,-0.00727171124890447,0.0882829055190086,0.110808096826077,sub-0111_ses-01_run-05_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
-0.0749728679656982,0.153134182095528,-0.14631187915802,-0.361837774515152,0.274431377649307,0.184316471219063,-0.160080313682556,0.634050369262695,-0.122598461806774,-0.156638145446777,0.345870018005371,0.306153178215027,0.354518920183182,0.415917903184891,0.276219338178635,0.204731926321983,0.260888576507568,0.135247558355331,0.359954416751862,0.233114004135132,0.165902778506279,0.014611441642046,0.262459516525269,0.205010280013084,sub-0111_ses-01_run-05_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz
0.181720748543739,0.052683237940073,0.096583291888237,0.147967413067818,-0.147819623351097,0.796809494495392,-0.498517632484436,-0.219457596540451,0.215155228972435,0.261559039354324,0.000508720753714442,0.215001955628395,0.075186625123024,0.237666979432106,0.159059777855873,0.0795792788267136,0.0364295020699501,0.0365092307329178,0.231976240873337,0.0464277639985085,0.272202908992767,0.393321871757507,0.18005083501339,0.111589819192886,sub-0111_ses-01_run-05_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
0.030220802873373,0.0685196742415428,0.255482524633408,0.37037593126297,-1.46829783916473,0.130275845527649,0.200088798999786,0.200748354196548,0.292637467384338,0.0704381987452507,-0.399471700191498,0.481781005859375,0.535427749156952,0.273793458938599,0.347703903913498,0.359767436981201,0.419088900089264,0.319152772426605,0.508216440677643,0.28332644701004,0.173830136656761,0.0748728588223457,-0.252160489559174,0.141600877046585,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
0.662968575954437,0.857540369033813,0.947564899921417,0.774795711040497,1.01224744319916,-0.0160513706505299,-0.228802412748337,0.686951518058777,0.342905402183533,0.629933297634125,0.0163549594581127,0.837272763252258,0.47886198759079,0.98746657371521,0.624282419681549,0.450149804353714,0.611915767192841,0.652702748775482,0.876900970935822,1.45702850818634,0.98533833026886,0.835801184177399,0.727267622947693,0.638235807418823,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
0.477062344551086,0.799570858478546,0.678772628307343,0.77706104516983,-0.172970667481422,0.284435391426086,0.36542534828186,0.476554274559021,0.0848817452788353,0.650679349899292,0.204251453280449,0.739507675170898,0.597928941249847,0.702588438987732,0.683781445026398,0.607279658317566,0.142557412385941,0.558167040348053,0.508567214012146,0.961709797382355,0.491625726222992,0.289539963006973,0.569747567176819,0.697259724140167,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz
0.312116265296936,0.44719922542572,0.71425187587738,0.680141627788544,-0.830258131027222,-0.107917621731758,0.206033870577812,0.556878805160522,-0.242129653692245,0.314399808645248,-0.557693064212799,0.660140812397003,0.779520452022552,0.8539177775383,0.852800071239471,0.6846923828125,0.469404995441437,0.586157202720642,0.696747183799744,1.07949542999268,1.01377582550049,0.868256986141205,0.526215672492981,0.732138156890869,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz
0.78353476524353,1.17099344730377,0.997242987155914,1.00140786170959,0.524747490882874,0.591525793075562,-0.063911035656929,0.678864002227783,0.0339380726218224,0.73227471113205,-0.233531221747398,1.11080539226532,1.06776237487793,0.964303255081177,0.989364624023438,0.790527641773224,0.622539103031158,0.647330522537231,0.543781638145447,1.25575411319733,0.951981663703918,0.974346220493317,1.03474116325378,1.13283348083496,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz
0.927541851997375,1.09645640850067,1.12568271160126,1.18119716644287,0.899421036243439,0.0440719202160835,-0.0909164473414421,0.490025967359543,0.0458540730178356,0.84205150604248,0.609841883182526,1.11505246162415,1.13813889026642,1.14854574203491,1.24176752567291,1.19178020954132,0.75969660282135,1.1279708147049,1.08591222763062,1.32985031604767,0.798422574996948,0.694143533706665,0.450438290834427,0.726811289787292,sub-0111_ses-03_run-02_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz
