onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.09	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
33.49	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
71.59	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
105.6	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
132.79	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
163.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
196.88	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
231.39	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
270.39	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
297.69	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png
327.2	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png
372.6	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
7.23		expectrating	1	high_cue	n/a			51.05	Strong	1.32	3.75	h012.png
36.59		expectrating	2	low_cue	n/a			45.98	Strong	0.95	1.98	l043.png
73.6		expectrating	3	high_cue	n/a			47.93	Strong	1.18	2.92	h017.png
108.7		expectrating	4	high_cue	n/a			48.9	Strong	1.03	3.08	h033.png
135.89		expectrating	5	high_cue	n/a			33.75	Strong	0.9	3.92	h026.png
165.29		expectrating	6	high_cue	n/a			48.58	Strong	1.03	3.05	h021.png
199.3		expectrating	7	low_cue	n/a			42.88	Strong	1.02	2.18	l008.png
234.3		expectrating	8	low_cue	n/a			47.77	Strong	0.88	2.4	l025.png
272.19		expectrating	9	high_cue	n/a			45.16	Strong	1.18	2.58	h007.png
300.19		expectrating	10	low_cue	n/a			45.49	Strong	1.22	2.58	l024.png
329.1		expectrating	11	low_cue	n/a			41.75	Strong	0.55	1.2	l041.png
374.6		expectrating	12	low_cue	n/a			21.7	Moderate	3.42	3.97	l030.png
14.48	7.0	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
49.48	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
86.48	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
119.88	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
143.18	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
176.48	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
207.88	7.01	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
242.88	7.0	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
280.78	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t2aaaff_H.mp4
308.28	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
346.58	7.01	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
386.38	7.01	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
23.7		outcomerating	1	high_cue	med_stim			57.78	Strong	0.88	3.08	task-vicarious_scale.png
62.4		outcomerating	2	low_cue	low_stim			16.1	Moderate	0.97	2.22	task-vicarious_scale.png
97.09		outcomerating	3	high_cue	low_stim			36.87	Strong	1.08	1.4	task-vicarious_scale.png
127.51		outcomerating	4	high_cue	high_stim			71.42	Very Strong	1.08	2.7	task-vicarious_scale.png
152.4		outcomerating	5	high_cue	low_stim			46.46	Strong	1.0	1.62	task-vicarious_scale.png
184.49		outcomerating	6	high_cue	med_stim			65.39	Very Strong	1.0	2.07	task-vicarious_scale.png
224.39		outcomerating	7	low_cue	high_stim			81.01	Very Strong	1.12	2.87	task-vicarious_scale.png
257.0		outcomerating	8	low_cue	med_stim			13.03	Moderate	0.5	1.37	task-vicarious_scale.png
292.4		outcomerating	9	high_cue	high_stim			47.11	Strong	1.0	1.4	task-vicarious_scale.png
317.99		outcomerating	10	low_cue	med_stim			25.83	Moderate	1.78	1.8	task-vicarious_scale.png
367.0		outcomerating	11	low_cue	low_stim			15.82	Moderate	0.65	3.15	task-vicarious_scale.png
394.41		outcomerating	12	low_cue	high_stim			86.78	Very Strong	0.33	2.7	task-vicarious_scale.png
