onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
11.29	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
44.28	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
80.7	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
105.59	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
133.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
169.5	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
204.39	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
234.29	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
266.68	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png
294.79	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
327.09	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
366.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png
14.2	2.36	expectrating	1	high_cue	n/a	61.57	Strong	61.57	Strong	0.72	1.64	h042.png
47.2	2.65	expectrating	2	low_cue	n/a	3.91	Weak	3.91	Weak	0.63	2.02	l003.png
83.7	1.48	expectrating	3	high_cue	n/a	16.98	Moderate	16.98	Moderate	0.43	1.05	h018.png
107.41	2.82	expectrating	4	low_cue	n/a	6.7	Weak	6.7	Weak	1.28	1.54	l014.png
135.6	2.65	expectrating	5	high_cue	n/a	15.15	Moderate	15.15	Moderate	0.58	2.07	h003.png
172.4	2.3	expectrating	6	high_cue	n/a	16.55	Moderate	16.55	Moderate	0.9	1.4	h049.png
207.29	1.62	expectrating	7	low_cue	n/a	1.87	Barely detectable	1.87	Barely detectable	0.47	1.15	l013.png
236.19	2.34	expectrating	8	high_cue	n/a	21.42	Moderate	21.42	Moderate	1.25	1.09	h028.png
268.5	3.32	expectrating	9	low_cue	n/a	0.0		0.0		0.68	2.63	l010.png
297.29	2.22	expectrating	10	high_cue	n/a	9.85	Weak	9.85	Weak	0.88	1.33	h038.png
