onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.79	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
33.1	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
61.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png
86.5	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
114.79	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
138.49	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
163.5	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
209.4	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.59	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
270.99	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
317.59	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
358.09	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
7.2	2.0	expectrating	1	high_cue	n/a	79.86	Very Strong	79.86	Very Strong	0.72	1.29	h021.png
34.9	1.12	expectrating	2	low_cue	n/a	7.73	Weak	7.73	Weak	0.52	0.61	l008.png
63.19	2.53	expectrating	3	low_cue	n/a	11.9	Moderate	11.9	Moderate	0.27	2.27	l042.png
89.6	2.15	expectrating	4	low_cue	n/a	25.83	Moderate	25.83	Moderate	0.05	2.1	l043.png
117.21	1.66	expectrating	5	high_cue	n/a	55.58	Strong	55.58	Strong	0.15	1.51	h004.png
140.6	1.75	expectrating	6	high_cue	n/a	77.73	Very Strong	77.73	Very Strong	0.48	1.27	h017.png
165.6	1.92	expectrating	7	high_cue	n/a	80.5	Very Strong	80.5	Very Strong	0.68	1.24	h046.png
211.5	1.17	expectrating	8	high_cue	n/a	46.83	Strong	46.83	Strong	0.32	0.86	h003.png
237.69	0.93	expectrating	9	low_cue	n/a	16.59	Moderate	16.59	Moderate	0.07	0.87	l053.png
274.1	1.58	expectrating	10	low_cue	n/a	33.22	Strong	33.22	Strong	0.18	1.4	l022.png
320.0	2.28	expectrating	11	low_cue	n/a	19.76	Moderate	19.76	Moderate	0.27	2.02	l029.png
361.2	1.3	expectrating	12	high_cue	n/a	48.13	Strong	48.13	Strong	0.22	1.08	h042.png
17.78	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aaunaff_L.mp4
46.18	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
71.78	7.01	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
100.78	7.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
124.59	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
147.88	7.01	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
178.38	7.02	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
218.38	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
252.48	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
285.38	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
327.38	7.01	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
377.48	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
27.21	1.89	outcomerating	1	high_cue	low_stim	29.03	Strong	29.03	Strong	0.53	1.36	task-vicarious_scale.png
56.11	1.77	outcomerating	2	low_cue	low_stim	10.85	Moderate	10.85	Moderate	0.12	1.65	task-vicarious_scale.png
81.4	2.05	outcomerating	3	low_cue	med_stim	10.18	Moderate	10.18	Moderate	0.05	2.0	task-vicarious_scale.png
