,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,10.60742998123169,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,0,low_cue,low_stim,20.987846970093802,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz
1,35.71678996086121,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,1,low_cue,med_stim,45.97653803576161,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
2,61.309669971466064,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,2,low_cue,low_stim,26.360058207353102,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz
3,91.304190158844,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,3,low_cue,high_stim,4.4525716313657,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz
4,120.01489996910095,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,4,high_cue,med_stim,61.792509120984704,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
5,153.91087007522586,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,5,high_cue,high_stim,88.38969939750099,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
6,194.20922994613647,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,6,high_cue,med_stim,97.9974734718038,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz
7,219.20188999176025,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,7,high_cue,low_stim,98.4357675133515,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz
8,251.41390013694763,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,8,high_cue,low_stim,70.057615418303,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
9,285.81006002426153,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,9,high_cue,high_stim,72.7282574223191,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz
10,326.20846009254456,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,10,low_cue,med_stim,,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz
11,366.4067800045013,1.0,cue,sub-0017,ses-04,run-04,cognitive,cue,11,low_cue,high_stim,,,sub-0017_ses-04_run-04_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz
12,12.324740171432495,1.5343246459960902,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,0,low_cue,low_stim,20.987846970093802,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-000_cuetype-low.nii.gz
13,38.01765012741089,1.10054898262024,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,1,low_cue,med_stim,45.97653803576161,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-001_cuetype-low.nii.gz
14,64.21075010299683,2.08425903320312,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,2,low_cue,low_stim,26.360058207353102,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-002_cuetype-low.nii.gz
15,93.70508003234863,1.87058806419373,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,3,low_cue,high_stim,4.4525716313657,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-003_cuetype-low.nii.gz
16,122.91598010063171,1.23392224311829,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,4,high_cue,med_stim,61.792509120984704,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-004_cuetype-high.nii.gz
17,155.81157994270325,1.56738829612732,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,5,high_cue,high_stim,88.38969939750099,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-005_cuetype-high.nii.gz
18,197.0102801322937,2.1175713539123504,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,6,high_cue,med_stim,97.9974734718038,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-006_cuetype-high.nii.gz
19,222.1196401119232,1.2506537437438998,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,7,high_cue,low_stim,98.4357675133515,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-007_cuetype-high.nii.gz
20,253.81479001045227,0.9672808647155758,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,8,high_cue,low_stim,70.057615418303,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-008_cuetype-high.nii.gz
21,289.0112500190735,1.58415055274963,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,9,high_cue,high_stim,72.7282574223191,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-009_cuetype-high.nii.gz
22,328.10916996002203,4.0,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,10,low_cue,med_stim,,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-010_cuetype-low.nii.gz
23,369.2244999408722,4.0,expectrating,sub-0017,ses-04,run-04,cognitive,expectrating,11,low_cue,high_stim,,,sub-0017_ses-04_run-04_runtype-cognitive_event-expectrating_trial-011_cuetype-low.nii.gz
24,23.11209011077881,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,0,low_cue,low_stim,20.987846970093802,4.15128526642169,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz
25,45.8038899898529,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,1,low_cue,med_stim,45.97653803576161,53.1761970984455,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
26,74.21448016166688,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,2,low_cue,low_stim,26.360058207353102,3.2180612837942,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz
27,101.808109998703,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,3,low_cue,high_stim,4.4525716313657,23.2915527568652,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
28,133.80336999893186,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,4,high_cue,med_stim,61.792509120984704,31.6839169508927,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
29,169.8168001174927,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,5,high_cue,high_stim,88.38969939750099,13.3067577810692,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz
30,206.2137100696564,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,6,high_cue,med_stim,97.9974734718038,36.1141851058139,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz
31,234.5075900554657,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,7,high_cue,low_stim,98.4357675133515,35.9934605275587,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz
32,266.7029299736023,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,8,high_cue,low_stim,70.057615418303,47.66300076606711,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz
33,298.0146100521088,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,9,high_cue,high_stim,72.7282574223191,,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz
34,342.4144999980926,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,10,low_cue,med_stim,,34.8981235610295,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-med.nii.gz
35,375.8102900981903,5.0,stimulus,sub-0017,ses-04,run-04,cognitive,stimulus,11,low_cue,high_stim,,,sub-0017_ses-04_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz
