onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.9	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
33.6	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
65.09	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
87.5	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
124.3	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
150.39	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
183.5	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png
223.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
259.3	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
294.09	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
331.09	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
369.61	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
6.12	2.53	expectrating	1	high_cue	n/a	58.02	Strong	58.02	Strong	1.27	1.27	h050.png
36.0	1.77	expectrating	2	low_cue	n/a	7.79	Weak	7.79	Weak	0.53	1.24	l018.png
67.31	1.88	expectrating	3	high_cue	n/a	50.94	Strong	50.94	Strong	0.72	1.17	h046.png
91.0	2.6	expectrating	4	low_cue	n/a	23.89	Moderate	23.89	Moderate	0.4	2.2	l051.png
126.0	1.29	expectrating	5	high_cue	n/a	33.24	Strong	33.24	Strong	0.25	1.04	h024.png
153.91	1.52	expectrating	6	low_cue	n/a	26.46	Moderate	26.46	Moderate	0.38	1.13	l019.png
185.7	2.3	expectrating	7	low_cue	n/a	5.05	Weak	5.05	Weak	0.55	1.75	l020.png
225.6	1.93	expectrating	8	low_cue	n/a	15.32	Moderate	15.32	Moderate	0.65	1.28	l048.png
262.8	3.18	expectrating	9	high_cue	n/a	44.67	Strong	44.67	Strong	0.07	3.12	h017.png
296.49	1.81	expectrating	10	low_cue	n/a	33.24	Strong	33.24	Strong	0.53	1.27	l032.png
333.51	1.9	expectrating	11	high_cue	n/a	59.0	Strong	59.0	Strong	0.45	1.45	h016.png
371.61	1.68	expectrating	12	high_cue	n/a	63.33	Strong	63.33	Strong	0.12	1.57	h032.png
16.79	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t1afaff_L.mp4
49.79	7.02	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
73.89	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
105.99	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
132.59	7.01	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
161.69	7.01	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
199.89	7.01	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
232.19	7.0	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
277.79	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeunaff_H.mp4
304.09	7.01	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
342.79	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
384.59	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
29.01	2.41	outcomerating	1	high_cue	low_stim	31.64	Strong	31.64	Strong	0.43	1.97	task-vicarious_scale.png
59.91	3.68	outcomerating	2	low_cue	med_stim	26.36	Moderate	26.36	Moderate	0.6	3.08	task-vicarious_scale.png
82.41	2.6	outcomerating	3	high_cue	low_stim	33.63	Strong	33.63	Strong	0.53	2.07	task-vicarious_scale.png
119.21	2.86	outcomerating	4	low_cue	med_stim	17.12	Moderate	17.12	Moderate	0.47	2.39	task-vicarious_scale.png
145.81	3.28	outcomerating	5	high_cue	high_stim	51.34	Strong	51.34	Strong	0.63	2.65	task-vicarious_scale.png
173.9	2.2	outcomerating	6	low_cue	low_stim	16.24	Moderate	16.24	Moderate	0.65	1.55	task-vicarious_scale.png
213.21	3.37	outcomerating	7	low_cue	high_stim	15.82	Moderate	15.82	Moderate	0.13	3.24	task-vicarious_scale.png
245.51	2.92	outcomerating	8	low_cue	low_stim	15.32	Moderate	15.32	Moderate	0.55	2.37	task-vicarious_scale.png
