onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.39	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
45.99	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.69	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.28	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.79	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.08	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.8	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.48	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.88	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.59	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.11	2.16	expectrating	1	low_cue	n/a	19.19	Moderate	19.19	Moderate	0.68	1.47	l026.png
49.09	1.92	expectrating	2	high_cue	n/a	61.39	Strong	61.39	Strong	0.48	1.44	h018.png
83.79	1.93	expectrating	3	low_cue	n/a	11.36	Moderate	11.36	Moderate	0.6	1.33	l045.png
111.8	2.03	expectrating	4	low_cue	n/a	25.11	Moderate	25.11	Moderate	0.6	1.43	l022.png
146.9	2.55	expectrating	5	high_cue	n/a	71.57	Very Strong	71.57	Very Strong	0.42	2.14	h035.png
173.29	2.43	expectrating	6	high_cue	n/a	52.67	Strong	52.67	Strong	0.98	1.44	h042.png
203.1	2.08	expectrating	7	high_cue	n/a	49.93	Strong	49.93	Strong	0.63	1.45	h004.png
237.3	1.79	expectrating	8	low_cue	n/a	20.48	Moderate	20.48	Moderate	0.57	1.22	l051.png
268.19	1.63	expectrating	9	low_cue	n/a	17.27	Moderate	17.27	Moderate	0.5	1.13	l048.png
297.39	2.18	expectrating	10	low_cue	n/a	29.55	Strong	29.55	Strong	0.52	1.67	l050.png
340.58	2.13	expectrating	11	high_cue	n/a	63.13	Strong	63.13	Strong	0.48	1.65	h016.png
364.79	1.76	expectrating	12	high_cue	n/a	58.17	Strong	58.17	Strong	0.5	1.26	h039.png
18.48	7.0	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.58	7.0	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.28	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
118.58	7.01	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
156.58	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
179.78	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
216.08	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
251.28	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
279.88	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
311.08	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
347.98	7.01	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
378.48	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
32.6	2.05	outcomerating	1	low_cue	high_stim	53.82	Strong	53.82	Strong	0.48	1.57	task-vicarious_scale.png
76.0	2.88	outcomerating	2	high_cue	med_stim	33.29	Strong	33.29	Strong	0.67	2.22	task-vicarious_scale.png
97.79	2.86	outcomerating	3	low_cue	low_stim	8.78	Weak	8.78	Weak	0.45	2.41	task-vicarious_scale.png
134.69	3.19	outcomerating	4	low_cue	low_stim	23.45	Moderate	23.45	Moderate	0.62	2.58	task-vicarious_scale.png
166.6	2.23	outcomerating	5	high_cue	low_stim	34.07	Strong	34.07	Strong	0.48	1.75	task-vicarious_scale.png
189.6	2.25	outcomerating	6	high_cue	med_stim	37.19	Strong	37.19	Strong	0.52	1.74	task-vicarious_scale.png
226.69	2.41	outcomerating	7	high_cue	low_stim	52.49	Strong	52.49	Strong	0.5	1.91	task-vicarious_scale.png
260.4	2.37	outcomerating	8	low_cue	high_stim	65.01	Very Strong	65.01	Very Strong	0.52	1.85	task-vicarious_scale.png
290.0	1.97	outcomerating	9	low_cue	med_stim	43.22	Strong	43.22	Strong	0.5	1.47	task-vicarious_scale.png
321.69	2.07	outcomerating	10	low_cue	med_stim	22.28	Moderate	22.28	Moderate	0.47	1.61	task-vicarious_scale.png
355.51	2.0	outcomerating	11	high_cue	high_stim	62.92	Strong	62.92	Strong	0.58	1.42	task-vicarious_scale.png
394.6	2.28	outcomerating	12	high_cue	high_stim	58.6	Strong	58.6	Strong	0.65	1.63	task-vicarious_scale.png
