onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
7.9	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
37.6	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
66.69	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
95.5	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
125.9	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
151.99	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
187.5	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
223.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png
259.3	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.69	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png
328.69	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
369.59	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
10.1	1.07	expectrating	1	high_cue	n/a	38.95	Strong	38.95	Strong	0.35	0.72	h040.png
40.0	1.16	expectrating	2	low_cue	n/a	11.89	Moderate	11.89	Moderate	0.35	0.81	l054.png
68.89	1.03	expectrating	3	high_cue	n/a	28.22	Moderate	28.22	Moderate	0.37	0.67	h003.png
99.0	1.03	expectrating	4	low_cue	n/a	16.5	Moderate	16.5	Moderate	0.23	0.8	l045.png
127.6	1.07	expectrating	5	high_cue	n/a	33.56	Strong	33.56	Strong	0.4	0.67	h054.png
155.51	1.17	expectrating	6	low_cue	n/a	21.89	Moderate	21.89	Moderate	0.38	0.78	l029.png
189.7	1.27	expectrating	7	low_cue	n/a	24.2	Moderate	24.2	Moderate	0.62	0.65	l001.png
225.6	1.5	expectrating	8	low_cue	n/a	24.92	Moderate	24.92	Moderate	0.57	0.94	l042.png
262.8	1.07	expectrating	9	high_cue	n/a	30.17	Strong	30.17	Strong	0.38	0.69	h001.png
294.09	1.33	expectrating	10	low_cue	n/a	23.59	Moderate	23.59	Moderate	0.4	0.93	l041.png
331.11	1.02	expectrating	11	high_cue	n/a	46.78	Strong	46.78	Strong	0.42	0.6	h033.png
371.61	1.49	expectrating	12	high_cue	n/a	83.1	Very Strong	83.1	Very Strong	0.53	0.95	h022.png
20.79	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
47.39	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeunaff_M.mp4
81.89	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiunaff_L.mp4
107.59	7.01	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
134.19	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
169.69	7.01	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
203.89	7.01	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
232.19	7.0	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
271.39	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
301.69	7.01	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
346.79	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
384.59	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
