onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
4.982800006866455	7.200290203094482	19.17900013923645	27.39114999771118	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0
39.59570002555847	42.796900033950806	50.478530168533325	61.80399012565613	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0
72.4913101196289	74.49205017089844	82.1785500049591	93.09899020195007	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0
105.28687000274658	107.28762006759644	114.9782202243805	123.19355010986328	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0
129.3958601951599	133.29732012748718	150.8780801296234	163.09176015853882	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0
167.893550157547	171.094740152359	182.27846002578735	191.10220003128052	low_cue	high_stim	4.0		4.0		-1	1	1	0.0	0.0
200.48904013633728	202.4897801876068	214.87814021110535	226.69881010055542	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0
236.9859800338745	240.18718004226685	251.37830018997192	262.695570230484	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0
268.4810600280762	271.6989300251007	280.67798018455505	288.90534019470215	low_cue	low_stim	4.0		4.0		-1	-1	1	0.0	0.0
296.3914701938629	298.29218006134033	308.67788004875183	320.0002701282501	low_cue	high_stim	4.0		4.0		-1	1	1	0.0	0.0
330.6875901222229	332.3882300853729	341.9779300689697	365.8006901741028	low_cue	low_stim	4.0		4.0		-1	-1	1	0.0	0.0
371.98633003234863	373.5869300365448	383.1783001422882	395.19498014450073	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0
