onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.7	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a
35.0	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
62.69	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
96.09	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png	n/a	n/a	n/a
131.6	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a
163.4	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png	n/a	n/a	n/a
193.39	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png	n/a	n/a	n/a
234.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png	n/a	n/a	n/a
259.1	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a
307.8	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png	n/a	n/a	n/a
340.7	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a
371.49	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png	n/a	n/a	n/a
9.01	1.92	expectrating	1	low_cue	n/a	51.66	Strong	51.66	Strong	0.68	1.23	l044.png	n/a	n/a	n/a
37.7	1.34	expectrating	2	high_cue	n/a	106.23	Strongest sensation of any kind	106.23	Strongest sensation of any kind	0.55	0.79	h034.png	n/a	n/a	n/a
65.89	1.73	expectrating	3	low_cue	n/a	23.39	Moderate	23.39	Moderate	0.67	1.07	l050.png	n/a	n/a	n/a
98.41	1.65	expectrating	4	high_cue	n/a	71.78	Very Strong	71.78	Very Strong	0.6	1.05	h003.png	n/a	n/a	n/a
134.3	1.55	expectrating	5	low_cue	n/a	16.2	Moderate	16.2	Moderate	0.48	1.07	l055.png	n/a	n/a	n/a
165.7	1.91	expectrating	6	low_cue	n/a	19.75	Moderate	19.75	Moderate	1.05	0.86	l013.png	n/a	n/a	n/a
194.99	1.8	expectrating	7	high_cue	n/a	62.09	Strong	62.09	Strong	0.7	1.1	h022.png	n/a	n/a	n/a
236.01	2.08	expectrating	8	low_cue	n/a	17.71	Moderate	17.71	Moderate	0.65	1.43	l030.png	n/a	n/a	n/a
261.0	1.97	expectrating	9	low_cue	n/a	40.13	Strong	40.13	Strong	0.47	1.51	l046.png	n/a	n/a	n/a
311.0	1.54	expectrating	10	high_cue	n/a	63.12	Strong	63.12	Strong	0.48	1.05	h040.png	n/a	n/a	n/a
342.6	1.54	expectrating	11	high_cue	n/a	84.08	Very Strong	84.08	Very Strong	0.55	0.99	h046.png	n/a	n/a	n/a
374.79	1.6	expectrating	12	high_cue	n/a	103.42	Strongest sensation of any kind	103.42	Strongest sensation of any kind	0.48	1.12	h008.png	n/a	n/a	n/a
19.41	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_100.jpg	same	same	True
44.7	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_50.jpg	same	diff	False
78.4	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_150_R.jpg	diff	diff	True
106.59	7.0	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_100_R.jpg	diff	diff	True
143.01	6.99	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_100_R.jpg	diff	diff	True
180.8	6.99	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150_R.jpg	diff	diff	True
203.19	7.0	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150.jpg	same	same	True
243.89	7.0	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_50.jpg	same	same	True
276.1	6.99	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_50.jpg	same	same	True
318.9	6.99	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_50.jpg	same	same	True
355.3	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_100_R.jpg	diff	diff	True
387.3	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150_R.jpg	diff	diff	True
28.1	2.08	outcomerating	1	low_cue	med_stim	58.88	Strong	58.88	Strong	0.75	1.33	task-cognitive_scale.png	n/a	n/a	n/a
