onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.68	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
34.99	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
62.68	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
96.08	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
131.58	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
163.39	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
193.38	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.38	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
259.09	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
307.78	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
340.69	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png
371.48	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
9.0	1.63	expectrating	1	low_cue	n/a	7.13	Weak	7.13	Weak	0.57	1.07	l015.png
37.69	1.58	expectrating	2	high_cue	n/a	78.19	Very Strong	78.19	Very Strong	0.63	0.95	h026.png
65.89	2.02	expectrating	3	low_cue	n/a	14.87	Moderate	14.87	Moderate	0.5	1.52	l026.png
98.38	1.61	expectrating	4	high_cue	n/a	90.23	Very Strong	90.23	Very Strong	0.68	0.93	h025.png
134.29	1.98	expectrating	5	low_cue	n/a	13.87	Moderate	13.87	Moderate	0.8	1.18	l043.png
165.69	2.27	expectrating	6	low_cue	n/a	5.3	Weak	5.3	Weak	0.88	1.38	l017.png
194.98	1.51	expectrating	7	high_cue	n/a	49.4	Strong	49.4	Strong	0.42	1.09	h003.png
235.98	1.66	expectrating	8	low_cue	n/a	5.07	Weak	5.07	Weak	0.57	1.09	l002.png
260.99	2.12	expectrating	9	low_cue	n/a	10.14	Moderate	10.14	Moderate	0.9	1.22	l053.png
310.99	2.18	expectrating	10	high_cue	n/a	87.4	Very Strong	87.4	Very Strong	0.77	1.42	h014.png
342.59	1.67	expectrating	11	high_cue	n/a	60.97	Strong	60.97	Strong	0.48	1.19	h055.png
374.78	2.16	expectrating	12	high_cue	n/a	61.17	Strong	61.17	Strong	0.55	1.61	h038.png
19.38	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
44.67	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
