onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.09	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
45.49	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
87.19	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
129.1	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
155.39	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
189.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
214.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
238.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png
267.99	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
305.0	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
339.2	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
370.09	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
10.71	2.26	expectrating	1	high_cue	n/a	27.79	Moderate	27.79	Moderate	0.7	1.56	h051.png
47.4	1.75	expectrating	2	low_cue	n/a	18.95	Moderate	18.95	Moderate	0.55	1.2	l045.png
89.5	1.85	expectrating	3	high_cue	n/a	10.3	Moderate	10.3	Moderate	0.35	1.5	h053.png
131.0	2.77	expectrating	4	high_cue	n/a	18.43	Moderate	18.43	Moderate	0.6	2.17	h001.png
158.6	2.52	expectrating	5	low_cue	n/a	8.07	Weak	8.07	Weak	0.98	1.54	l040.png
192.29	2.24	expectrating	6	low_cue	n/a	3.3	Weak	3.3	Weak	1.08	1.16	l028.png
216.4	3.53	expectrating	7	low_cue	n/a	5.9	Weak	5.9	Weak	2.1	1.43	l037.png
241.39	2.72	expectrating	8	low_cue	n/a	11.31	Moderate	11.31	Moderate	0.43	2.29	l012.png
271.2	1.65	expectrating	9	low_cue	n/a	16.04	Moderate	16.04	Moderate	0.35	1.3	l051.png
308.1	2.8	expectrating	10	high_cue	n/a	14.15	Moderate	14.15	Moderate	0.05	2.75	h026.png
341.9	2.37	expectrating	11	high_cue	n/a	15.09	Moderate	15.09	Moderate	0.05	2.32	h015.png
372.79	3.79	expectrating	12	high_cue	n/a	44.19	Strong	44.19	Strong	1.47	2.32	h007.png
22.58	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
60.68	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
104.48	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t1afaff_L.mp4
138.08	7.01	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeunaff_M.mp4
170.48	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
199.68	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeunaff_H.mp4
224.08	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
248.48	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
281.68	7.01	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
317.08	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
352.38	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
387.48	7.02	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
32.6	1.98	outcomerating	1	high_cue	high_stim	35.86	Strong	35.86	Strong	0.63	1.35	task-vicarious_scale.png
75.5	2.4	outcomerating	2	low_cue	low_stim	10.04	Moderate	10.04	Moderate	0.63	1.77	task-vicarious_scale.png
118.4	2.0	outcomerating	3	high_cue	low_stim	14.93	Moderate	14.93	Moderate	0.68	1.32	task-vicarious_scale.png
148.61	2.71	outcomerating	4	high_cue	med_stim	16.04	Moderate	16.04	Moderate	0.83	1.87	task-vicarious_scale.png
184.3	2.18	outcomerating	5	low_cue	low_stim	7.38	Weak	7.38	Weak	0.78	1.4	task-vicarious_scale.png
208.2	2.18	outcomerating	6	low_cue	high_stim	0.92	No sensation	0.92	No sensation	0.67	1.52	task-vicarious_scale.png
