onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.39	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
45.99	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.69	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.28	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.78	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.29	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.08	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.78	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.09	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.49	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.88	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.58	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.09	1.68	expectrating	1	low_cue	n/a	5.76	Weak	5.76	Weak	0.1	1.58	l026.png
49.09	1.27	expectrating	2	high_cue	n/a	47.76	Strong	47.76	Strong	0.63	0.64	h018.png
83.79	2.22	expectrating	3	low_cue	n/a	4.18	Weak	4.18	Weak	0.38	1.84	l045.png
111.78	2.77	expectrating	4	low_cue	n/a	26.24	Moderate	26.24	Moderate	0.63	2.13	l022.png
146.9	2.6	expectrating	5	high_cue	n/a	57.46	Strong	57.46	Strong	0.48	2.12	h035.png
173.29	2.62	expectrating	6	high_cue	n/a	73.39	Very Strong	73.39	Very Strong	0.57	2.06	h042.png
203.08	1.35	expectrating	7	high_cue	n/a	64.06	Very Strong	64.06	Very Strong	0.37	0.98	h004.png
237.3	1.42	expectrating	8	low_cue	n/a	9.89	Weak	9.89	Weak	0.55	0.87	l051.png
268.19	1.54	expectrating	9	low_cue	n/a	11.17	Moderate	11.17	Moderate	0.42	1.12	l048.png
297.39	1.79	expectrating	10	low_cue	n/a	11.63	Moderate	11.63	Moderate	0.28	1.51	l050.png
340.59	2.03	expectrating	11	high_cue	n/a	65.85	Very Strong	65.85	Very Strong	0.42	1.61	h016.png
364.79	1.78	expectrating	12	high_cue	n/a	71.57	Very Strong	71.57	Very Strong	0.52	1.27	h039.png
18.48	7.01	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.58	7.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.28	7.0	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
