onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.99	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png
37.39	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
70.69	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png
100.2	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png
132.6	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
165.3	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
199.4	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l007.png
236.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
266.49	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
304.5	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
335.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
371.19	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
7.61	1.7	expectrating	1	low_cue	n/a	4.36	Weak	4.36	Weak	0.28	1.42	l049.png
39.71	1.7	expectrating	2	high_cue	n/a	83.05	Very Strong	83.05	Very Strong	0.05	1.65	h045.png
73.0	2.04	expectrating	3	low_cue	n/a	9.04	Weak	9.04	Weak	0.38	1.65	l034.png
102.8	1.15	expectrating	4	high_cue	n/a	73.45	Very Strong	73.45	Very Strong	0.08	1.07	h047.png
135.2	3.22	expectrating	5	low_cue	n/a	17.41	Moderate	17.41	Moderate	0.47	2.75	l022.png
167.6	1.77	expectrating	6	high_cue	n/a	100.9	Strongest sensation of any kind	100.9	Strongest sensation of any kind	0.33	1.44	h040.png
201.8	2.17	expectrating	7	low_cue	n/a	10.22	Moderate	10.22	Moderate	0.47	1.71	l007.png
239.1	2.1	expectrating	8	low_cue	n/a	8.85	Weak	8.85	Weak	0.32	1.78	l001.png
269.7	1.77	expectrating	9	high_cue	n/a	87.69	Very Strong	87.69	Very Strong	0.78	0.98	h042.png
307.4	1.35	expectrating	10	high_cue	n/a	80.05	Very Strong	80.05	Very Strong	0.05	1.3	h024.png
338.3	1.37	expectrating	11	high_cue	n/a	71.71	Very Strong	71.71	Very Strong	0.3	1.07	h046.png
373.09	1.83	expectrating	12	low_cue	n/a	5.52	Weak	5.52	Weak	0.22	1.61	l043.png
