onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.41	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
46.01	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.7	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.81	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.3	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.1	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.81	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.1	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.5	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.61	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.14	2.47	expectrating	1	low_cue	n/a	4.59	Weak	4.59	Weak	0.43	2.03	l026.png
49.11	2.18	expectrating	2	high_cue	n/a	43.22	Strong	43.22	Strong	0.55	1.63	h018.png
83.82	1.92	expectrating	3	low_cue	n/a	3.45	Weak	3.45	Weak	0.77	1.15	l045.png
111.81	3.5	expectrating	4	low_cue	n/a	8.07	Weak	8.07	Weak	0.08	3.42	l022.png
146.91	3.91	expectrating	5	high_cue	n/a	5.53	Weak	5.53	Weak	1.1	2.81	h035.png
173.3	3.4	expectrating	6	high_cue	n/a	72.73	Very Strong	72.73	Very Strong	1.05	2.35	h042.png
203.11	2.2	expectrating	7	high_cue	n/a	56.95	Strong	56.95	Strong	0.05	2.15	h004.png
237.31	1.47	expectrating	8	low_cue	n/a	2.99	Barely detectable	2.99	Barely detectable	0.07	1.41	l051.png
268.21	2.5	expectrating	9	low_cue	n/a	4.36	Weak	4.36	Weak	0.55	1.95	l048.png
297.4	2.59	expectrating	10	low_cue	n/a	4.82	Weak	4.82	Weak	1.88	0.7	l050.png
340.62	3.34	expectrating	11	high_cue	n/a	63.74	Strong	63.74	Strong	1.22	2.12	h016.png
364.81		expectrating	12	high_cue	n/a			22.6	Moderate	0.5	3.98	h039.png
18.49	7.0	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.59	7.02	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.29	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
118.59	7.01	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
156.6	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
179.79	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
216.09	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
251.29	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
279.89	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
311.09	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
347.99	7.01	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
378.49	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
32.62	2.5	outcomerating	1	low_cue	high_stim	36.04	Strong	36.04	Strong	0.65	1.85	task-vicarious_scale.png
76.02	3.42	outcomerating	2	high_cue	med_stim	5.55	Weak	5.55	Weak	0.72	2.7	task-vicarious_scale.png
97.81	2.67	outcomerating	3	low_cue	low_stim	1.84	Barely detectable	1.84	Barely detectable	0.67	2.0	task-vicarious_scale.png
134.72	3.38	outcomerating	4	low_cue	low_stim	3.45	Weak	3.45	Weak	0.65	2.73	task-vicarious_scale.png
166.62	2.2	outcomerating	5	high_cue	low_stim	11.08	Moderate	11.08	Moderate	0.47	1.73	task-vicarious_scale.png
189.61	2.88	outcomerating	6	high_cue	med_stim	4.15	Weak	4.15	Weak	0.07	2.81	task-vicarious_scale.png
226.71	3.38	outcomerating	7	high_cue	low_stim	13.42	Moderate	13.42	Moderate	0.22	3.17	task-vicarious_scale.png
260.42	2.12	outcomerating	8	low_cue	high_stim	63.13	Strong	63.13	Strong	0.15	1.97	task-vicarious_scale.png
290.01	3.39	outcomerating	9	low_cue	med_stim	15.32	Moderate	15.32	Moderate	0.6	2.79	task-vicarious_scale.png
321.71	2.93	outcomerating	10	low_cue	med_stim	2.08	Barely detectable	2.08	Barely detectable	0.55	2.38	task-vicarious_scale.png
355.51	1.43	outcomerating	11	high_cue	high_stim	73.23	Very Strong	73.23	Very Strong	0.38	1.05	task-vicarious_scale.png
394.62	3.07	outcomerating	12	high_cue	high_stim	18.73	Moderate	18.73	Moderate	0.55	2.52	task-vicarious_scale.png
