onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.39	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
41.6	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
78.4	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
105.89	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
137.1	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
169.0	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
194.39	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
234.79	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
271.79	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
299.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
362.59	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
6.11	3.32	expectrating	1	low_cue	n/a	18.73	Moderate	18.73	Moderate	0.4	2.92	l005.png
44.7	2.32	expectrating	2	high_cue	n/a	53.22	Strong	53.22	Strong	0.12	2.2	h018.png
81.5	2.97	expectrating	3	low_cue	n/a	2.77	Barely detectable	2.77	Barely detectable	0.35	2.62	l047.png
107.39	2.89	expectrating	4	low_cue	n/a	5.53	Weak	5.53	Weak	0.42	2.48	l002.png
140.21		expectrating	5	high_cue	n/a			32.42	Strong	0.67	3.93	h039.png
171.0	1.52	expectrating	6	high_cue	n/a	46.8	Strong	46.8	Strong	0.2	1.32	h013.png
196.39	2.94	expectrating	7	high_cue	n/a	41.75	Strong	41.75	Strong	0.97	1.98	h022.png
237.29		expectrating	8	low_cue	n/a			11.04	Moderate	0.18	3.72	l040.png
274.89		expectrating	9	low_cue	n/a			9.97	Weak	0.55	2.85	l031.png
301.8	3.94	expectrating	10	low_cue	n/a	20.48	Moderate	20.48	Moderate	1.55	2.39	l037.png
340.6	1.01	expectrating	11	high_cue	n/a	31.52	Strong	31.52	Strong	0.05	0.96	h048.png
364.79	2.63	expectrating	12	high_cue	n/a	31.71	Strong	31.71	Strong	0.05	2.58	h038.png
18.48	7.01	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
55.18	7.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
87.98	7.0	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
114.18	7.01	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
149.89	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
177.48	7.0	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
209.38	7.02	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
251.28	7.02	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
286.58	7.01	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
315.48	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t1aiaff_M.mp4
347.98	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t1afaff_H.mp4
378.48	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
32.6	3.7	outcomerating	1	low_cue	high_stim	46.14	Strong	46.14	Strong	0.45	3.25	task-vicarious_scale.png
69.3		outcomerating	2	high_cue	med_stim			9.81	Weak	0.62	3.25	task-vicarious_scale.png
97.81	3.33	outcomerating	3	low_cue	low_stim	2.99	Barely detectable	2.99	Barely detectable	0.37	2.97	task-vicarious_scale.png
128.0		outcomerating	4	low_cue	low_stim			8.16	Weak	0.1	3.73	task-vicarious_scale.png
159.9		outcomerating	5	high_cue	low_stim			14.93	Moderate	0.53	3.25	task-vicarious_scale.png
187.31	3.58	outcomerating	6	high_cue	med_stim	21.5	Moderate	21.5	Moderate	0.1	3.48	task-vicarious_scale.png
222.3	3.27	outcomerating	7	high_cue	low_stim	2.59	Barely detectable	2.59	Barely detectable	0.25	3.02	task-vicarious_scale.png
262.7	2.83	outcomerating	8	low_cue	high_stim	65.9	Very Strong	65.9	Very Strong	0.43	2.4	task-vicarious_scale.png
294.4		outcomerating	9	low_cue	med_stim			20.91	Moderate	0.07	3.6	task-vicarious_scale.png
326.11	1.93	outcomerating	10	low_cue	med_stim	37.51	Strong	37.51	Strong	0.05	1.88	task-vicarious_scale.png
355.5	2.23	outcomerating	11	high_cue	high_stim	58.17	Strong	58.17	Strong	0.13	2.1	task-vicarious_scale.png
394.6	3.54	outcomerating	12	high_cue	high_stim	59.51	Strong	59.51	Strong	0.57	2.97	task-vicarious_scale.png
