,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,3.402909994125366,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,0,low_cue,high_stim,49.3987053549955,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz
1,41.600489854812615,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,1,high_cue,med_stim,29.9192086885575,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz
2,78.39754986763,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,2,low_cue,low_stim,23.5899901707433,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz
3,105.90780997276306,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,3,low_cue,low_stim,16.389540334034802,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz
4,137.10277986526492,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,4,high_cue,low_stim,26.1543357783129,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz
5,168.9979999065399,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,5,high_cue,med_stim,32.665894530157296,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz
6,194.40748000144958,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,6,high_cue,low_stim,46.858502999611105,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz
7,234.8058798313141,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,7,low_cue,high_stim,18.2891583500028,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz
8,271.80300998687744,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,8,low_cue,med_stim,44.8376894440633,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz
9,299.8968198299408,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,9,low_cue,med_stim,18.0700124871914,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz
10,337.89432001113886,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,10,high_cue,high_stim,44.6725991091556,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz
11,362.6035399436951,1.0,cue,sub-0089,ses-04,run-06,vicarious,cue,11,high_cue,high_stim,44.5130787521869,,sub-0089_ses-04_run-06_runtype-vicarious_event-cue_trial-011_cuetype-high.nii.gz
12,6.1205999851226816,1.9518799781799299,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,0,low_cue,high_stim,49.3987053549955,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-000_cuetype-low.nii.gz
13,44.7016499042511,1.77103924751282,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,1,high_cue,med_stim,29.9192086885575,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-001_cuetype-high.nii.gz
14,81.49870991706848,1.9570643901824998,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,2,low_cue,low_stim,23.5899901707433,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-002_cuetype-low.nii.gz
15,107.40837001800536,1.4007637500762902,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,3,low_cue,low_stim,16.389540334034802,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-003_cuetype-low.nii.gz
16,140.20392990112305,2.25185227394104,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,4,high_cue,low_stim,26.1543357783129,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-004_cuetype-high.nii.gz
17,170.99874997138974,2.18439984321594,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,5,high_cue,med_stim,32.665894530157296,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-005_cuetype-high.nii.gz
18,196.40822982788086,1.5174479484558099,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,6,high_cue,low_stim,46.858502999611105,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-006_cuetype-high.nii.gz
19,237.3068099021912,2.10112762451172,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,7,low_cue,high_stim,18.2891583500028,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-007_cuetype-low.nii.gz
20,274.9041600227356,2.53496432304382,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,8,low_cue,med_stim,44.8376894440633,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-008_cuetype-low.nii.gz
21,301.79752993583685,1.8021130561828602,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,9,low_cue,med_stim,18.0700124871914,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-009_cuetype-low.nii.gz
22,340.61199998855585,2.0009982585907,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,10,high_cue,high_stim,44.6725991091556,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-010_cuetype-high.nii.gz
23,364.8043599128723,2.10147070884705,expectrating,sub-0089,ses-04,run-06,vicarious,expectrating,11,high_cue,high_stim,44.5130787521869,,sub-0089_ses-04_run-06_runtype-vicarious_event-expectrating_trial-011_cuetype-high.nii.gz
24,18.49290990829468,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,0,low_cue,high_stim,49.3987053549955,38.6598082540901,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz
25,55.19110989570618,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,1,high_cue,med_stim,29.9192086885575,26.0488869473132,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz
26,87.99145984649658,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,2,low_cue,low_stim,23.5899901707433,16.260204708312,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz
27,114.19091987609863,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,3,low_cue,low_stim,16.389540334034802,10.034879226466401,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz
28,149.891019821167,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,4,high_cue,low_stim,26.1543357783129,24.4059097796912,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz
29,177.49111986160278,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,5,high_cue,med_stim,32.665894530157296,22.1427056998454,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz
30,209.390939950943,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,6,high_cue,low_stim,46.858502999611105,10.533861809684499,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz
31,251.29101991653442,5.0,stimulus,sub-0089,ses-04,run-06,vicarious,stimulus,7,low_cue,high_stim,18.2891583500028,38.948267891206,sub-0089_ses-04_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz
