onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.0	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
39.59	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
72.49	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
105.3	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
129.4	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
167.89	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
200.5	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
237.0	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png
268.5	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
296.39	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
330.7	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
372.0	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
7.23	1.94	expectrating	1	high_cue	n/a	42.64	Strong	42.64	Strong	0.53	1.41	h048.png
42.81	2.27	expectrating	2	high_cue	n/a	45.0	Strong	45.0	Strong	0.55	1.72	h028.png
74.51	2.6	expectrating	3	high_cue	n/a	34.01	Strong	34.01	Strong	0.53	2.07	h016.png
107.3	2.4	expectrating	4	low_cue	n/a	12.03	Moderate	12.03	Moderate	0.48	1.92	l031.png
133.31	2.49	expectrating	5	high_cue	n/a	28.82	Moderate	28.82	Moderate	0.42	2.07	h035.png
171.09	3.38	expectrating	6	low_cue	n/a	13.2	Moderate	13.2	Moderate	0.43	2.95	l001.png
202.51	2.07	expectrating	7	high_cue	n/a	35.87	Strong	35.87	Strong	0.52	1.55	h023.png
240.2	3.02	expectrating	8	high_cue	n/a	37.19	Strong	37.19	Strong	0.85	2.17	h019.png
271.7	3.92	expectrating	9	low_cue	n/a	10.18	Moderate	10.18	Moderate	0.55	3.37	l050.png
298.31	2.97	expectrating	10	low_cue	n/a	8.52	Weak	8.52	Weak	0.73	2.23	l033.png
332.4	2.65	expectrating	11	low_cue	n/a	4.74	Weak	4.74	Weak	0.6	2.05	l021.png
373.6	2.97	expectrating	12	low_cue	n/a	9.31	Weak	9.31	Weak	0.83	2.14	l018.png
19.19	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1afunaff_L.mp4
50.49	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
82.19	7.01	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
114.99	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aeunaff_M.mp4
150.89	7.01	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
182.29	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
214.89	7.01	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
