onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
7.99	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a
40.69	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
70.78	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
108.78	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
134.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a
164.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a
196.98	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
225.49	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
255.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
288.58	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a
319.19	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
362.49	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png	n/a	n/a	n/a
11.23	2.82	expectrating	1	low_cue	n/a	9.24	Weak	9.24	Weak	0.63	2.18	l011.png	n/a	n/a	n/a
43.59	2.71	expectrating	2	high_cue	n/a	53.5	Strong	53.5	Strong	0.05	2.66	h013.png	n/a	n/a	n/a
73.7	2.52	expectrating	3	high_cue	n/a	61.17	Strong	61.17	Strong	0.38	2.13	h034.png	n/a	n/a	n/a
111.6	1.94	expectrating	4	low_cue	n/a	16.32	Moderate	16.32	Moderate	0.38	1.55	l026.png	n/a	n/a	n/a
135.69	2.32	expectrating	5	high_cue	n/a	63.95	Strong	63.95	Strong	0.13	2.19	h041.png	n/a	n/a	n/a
166.89	1.25	expectrating	6	low_cue	n/a	20.91	Moderate	20.91	Moderate	0.05	1.2	l046.png	n/a	n/a	n/a
199.0	2.75	expectrating	7	low_cue	n/a	6.89	Weak	6.89	Weak	0.05	2.7	l016.png	n/a	n/a	n/a
227.89	1.84	expectrating	8	high_cue	n/a	46.47	Strong	46.47	Strong	0.35	1.49	h002.png	n/a	n/a	n/a
257.09	2.35	expectrating	9	low_cue	n/a	16.56	Moderate	16.56	Moderate	0.07	2.28	l017.png	n/a	n/a	n/a
291.48	1.12	expectrating	10	high_cue	n/a	44.19	Strong	44.19	Strong	0.05	1.07	h048.png	n/a	n/a	n/a
321.99	2.29	expectrating	11	low_cue	n/a	32.42	Strong	32.42	Strong	0.15	2.14	l022.png	n/a	n/a	n/a
364.89	2.9	expectrating	12	high_cue	n/a	69.15	Very Strong	69.15	Very Strong	0.25	2.65	h051.png	n/a	n/a	n/a
21.3	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_100_R.jpg	diff	same	False
53.69	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	6_50.jpg	same	same	True
