	corr	dotprod	run	runtype	ses	sub	trial
0	0.14342313194634554	181765.29203831078	3.0	cognitive	1.0	106.0	0.0
1	-0.08943171182883826	-96876.69867464653	3.0	cognitive	1.0	106.0	1.0
2	0.3064175875525165	237828.6930626127	3.0	cognitive	1.0	106.0	2.0
3	0.307847119175606	263642.53260057495	3.0	cognitive	1.0	106.0	3.0
4	0.2376927968175977	213891.470949325	3.0	cognitive	1.0	106.0	4.0
5	0.12174896894701322	120211.02547494971	3.0	cognitive	1.0	106.0	5.0
6	0.12281098622095914	155674.24092143538	3.0	cognitive	1.0	106.0	6.0
7	0.36911983521833364	430357.9486336331	3.0	cognitive	1.0	106.0	7.0
8	0.008666817269656181	8445.384839642575	3.0	cognitive	1.0	106.0	8.0
9	0.05039819545089041	57862.99513802192	3.0	cognitive	1.0	106.0	9.0
10	-0.22605251312905714	-529083.3528751223	3.0	cognitive	1.0	106.0	10.0
11	0.0913717925785403	106606.35338173702	3.0	cognitive	1.0	106.0	11.0
12	0.2364640161970755	198065.29972476204	6.0	cognitive	1.0	106.0	0.0
13	0.26045562461775845	230261.67709150937	6.0	cognitive	1.0	106.0	1.0
14	0.303886323593342	273853.33632696443	6.0	cognitive	1.0	106.0	2.0
15	0.36256045590256786	280129.4915477015	6.0	cognitive	1.0	106.0	3.0
16	0.16618528063029087	126601.48989377078	6.0	cognitive	1.0	106.0	4.0
17	0.26995809820134825	218046.3205450897	6.0	cognitive	1.0	106.0	5.0
18	0.2947356582309176	379520.7197646199	6.0	cognitive	1.0	106.0	6.0
19	-0.0059627367670729075	-5267.975764085893	6.0	cognitive	1.0	106.0	7.0
20	0.020185379007134716	24456.820513195522	6.0	cognitive	1.0	106.0	8.0
21	0.25643828393022144	765041.0366329717	6.0	cognitive	1.0	106.0	9.0
22	0.04879758741434819	40254.13579047057	6.0	cognitive	1.0	106.0	10.0
23	0.1084919858860415	111500.18603519282	6.0	cognitive	1.0	106.0	11.0
